ident;noi;wpela15;couple;chom_mens;nbmois_sal;cal0;age;duree_ss_emploi;etudes_sup;bac_plusdeux;bac;cap_brevet;pas_diplome;nbmois_cho;ass;sexe;moins_30
13031265;01;394.26980306;1;884;9;111111144411;21;1;0;0;0;1;0;3;;1;1
13031354;01;551.47597549;0;941.83333333;0;444444444444;41;2;0;0;0;1;0;12;;1;0
13031406;01;553.10273241;0;1854.75;4;114444444114;45;1;0;0;0;1;0;8;;1;0
13031411;02;984.86828668;1;911.71428571;5;411111444444;28;0;0;1;0;0;0;7;0;0;1
13031415;01;1186.2095942;0;1605.6666667;0;444444444444;57;2;0;0;0;1;0;12;;1;0
13031432;01;440.3959542;0;497.15909091;0;944444444444;57;14;0;0;0;0;1;11;1;1;0
13031435;01;143.23139353;1;1600;2.6111320333;444777111144;37;1;1;0;0;0;0;5;;1;0
13031439;01;874.23797888;0;1259.1428571;5;444444111114;43;0;0;0;0;0;1;7;;1;0
13031516;01;454.7046817;0;705.75;4;444114114444;47;1;0;0;0;1;0;8;0;1;0
13031516;02;454.7046817;0;814.75;4.3145684324;444444444444;30;1;0;0;1;0;0;12;0;0;0
13031524;01;515.24743583;0;483.3;2;113344444444;42;5;0;0;0;1;0;8;;1;0
13031524;02;515.24743583;0;491.3;1;944414444444;50;2;0;0;0;1;0;10;0;0;0
13031557;01;735.31268068;1;676;0;444444444444;41;2;0;0;0;0;1;12;0;1;0
13031565;02;622.53952178;1;759.57142857;2.2442645379;444444114111;25;1;0;0;0;0;1;7;0;1;1
13031602;01;665.09690645;0;4286.6666667;0;222222222444;42;0;0;0;1;0;0;3;;1;0
13031602;02;665.09690645;0;2114.3333333;1;222222224441;40;0;0;0;1;0;0;3;;0;0
13031605;05;1722.7527765;1;1860.7142857;4.8131981973;114111444444;30;0;0;0;1;0;0;7;0;1;0
13031675;02;749.0836446;0;505.07857143;0;444444433333;35;8;0;0;1;0;0;7;;0;0
13031717;01;853.97498009;0;496.00416667;0;444444444444;54;2;0;0;0;0;1;12;;0;0
13031759;01;1449.318438;0;949.08333333;0;444444444444;29;2;1;0;0;0;0;12;;1;1
13031778;01;853.68289713;0;1598.6666667;0;444444444444;42;2;0;0;1;0;0;12;;1;0
13031791;01;1569.027102;0;1252.3333333;9;111111111444;26;0;1;0;0;0;0;3;;1;1
13031820;01;394.04385734;1;420.14285714;2.0929409231;114444444111;60;6;0;0;1;0;0;7;0;0;0
13031834;01;696.20437269;0;1518.5833333;0;444444444444;63;5;0;1;0;0;0;12;0;0;0
13031885;01;527.34021392;1;498.545;0;444444334444;53;11;0;0;0;0;1;10;;1;0
13031989;01;639.86786095;1;483.3;2.2093247764;111444444444;56;6;1;0;0;0;0;9;;0;0
13031993;01;527.2355216;1;3052.25;7;888811111114;48;2;0;0;0;0;1;1;;1;0
13032076;01;549.40265815;0;496.00416667;0;444444444444;45;3;0;0;0;0;1;12;;1;0
13032087;01;609.79615949;0;395.42727273;1;144444444444;30;3;0;0;1;0;0;11;;0;0
13032121;01;310.37046685;1;919.09090909;0.1309010782;144444444444;36;2;0;0;0;0;1;11;0;1;0
13032159;01;691.00068328;0;498.545;0;994444444444;25;4;0;0;0;1;0;10;;0;1
13032169;01;629.28354354;1;270.34090909;2.103029164;444449444444;41;2;0;0;0;0;1;11;;1;0
13032173;01;706.62185623;0;497.15909091;0;944444444444;49;6;0;0;0;1;0;11;;1;0
13032175;02;986.30469076;0;987.125;1.2228916515;111144444444;42;2;1;0;0;0;0;8;0;1;0
13032301;02;1196.2134749;0;1049.2222222;3;444111444444;36;0;0;0;0;0;1;9;0;1;0
13032325;01;724.34308288;0;496.00416667;0;444444444444;46;2;0;0;0;0;1;12;;1;0
13032330;01;714.81029301;0;1275;0.9697014082;444999999999;35;2;0;0;1;0;0;3;0;0;0
13032345;01;475.81600124;0;409.28636364;0.8353555648;444444444441;42;0;0;0;1;0;0;11;;1;0
13032363;01;450.23726123;1;11057;0;222222222224;36;0;0;0;0;1;0;1;;1;0
13032369;01;858.34336009;0;985.91666667;0;444444444444;34;2;0;0;1;0;0;12;0;1;0
13032385;01;912.9083214;0;1055.8333333;6;114411444114;29;1;1;0;0;0;0;6;;1;1
13032463;01;512.23275919;1;496.00416667;0;444444444444;64;11;0;0;0;0;1;12;;1;0
13032476;01;128.51386781;0;52.125;1;222444444441;57;2;0;0;0;1;0;8;;1;0
13032521;01;659.34190761;0;496.00416667;0;444444444444;43;5;0;1;0;0;0;12;;1;0
13032526;01;413.32411467;0;414.68125;1.9930427318;111441444444;24;2;0;0;0;1;0;8;;1;1
13032534;01;412.72073808;1;487.25416667;0.0887027043;444444444444;28;4;0;0;1;0;0;12;;1;1
13032536;02;433.06255761;1;861.5;4;111144444444;28;2;0;0;0;0;1;8;;1;1
13032543;02;355.64503866;1;508.70833333;0.6519464225;944411422244;31;0;1;0;0;0;0;6;;1;0
13032640;01;574.61660537;0;496.00416667;0;444444444444;40;9;0;0;0;1;0;12;;1;0
13032649;01;541.85885807;0;483.3;9;111111111444;50;0;0;0;0;1;0;3;;1;0
13032651;01;1054.0312168;0;1587.2;7;111144411144;38;0;0;1;0;0;0;5;0;1;0
13032694;01;438.75938342;1;483.3;0;222222244444;47;2;0;0;1;0;0;5;;1;0
13032831;01;682.10874841;0;391.75;4;114444119889;57;1;0;0;0;1;0;4;;0;0
13032836;01;796.26768452;0;1134.1666667;6;444444111111;60;1;0;1;0;0;0;6;;0;0
13032913;01;399.6902524;0;381.53125;4;444444414111;48;4;0;0;0;1;0;8;;1;0
13032949;01;779.37285043;0;1046.8181818;0;744444444444;38;3;0;0;0;0;1;11;0;1;0
13032949;02;779.37285043;0;73.25;3.1269856243;414441114444;38;0;0;0;0;0;1;8;0;0;0
13032997;01;858.33358119;0;485.605;0.9275030343;444444441144;54;6;0;0;0;0;1;10;1;1;0
13033009;01;537.31960804;0;358.28571429;5;441111144444;51;0;0;0;0;1;0;7;;0;0
13033038;01;951.60900872;0;941.33333333;0.1662099216;444444444444;36;2;0;0;0;1;0;12;;0;0
13033048;02;2422.3315169;0;483.3;0;999999444444;54;0;0;0;0;0;0;6;;0;0
13033061;01;1485.3293117;0;871.44444444;0.8129645909;444444444111;31;5;0;0;0;1;0;9;0;0;0
13033078;01;693.86314033;1;289.98;2;144444444441;59;2;0;0;0;0;1;10;;1;0
13033115;01;1023.1974758;0;929;2;112224444444;43;2;0;0;0;1;0;7;;1;0
13033142;01;537.36005094;0;496.00416667;0;444444444444;41;2;0;0;0;1;0;12;;0;0
13033142;02;537.36005094;0;1259.9;1;344444444441;39;2;0;0;0;0;1;10;;1;0
13033159;02;647.30249178;0;1141.1;2;114444444444;28;2;1;0;0;0;0;10;0;0;1
13033225;01;656.19906206;0;1368.3;2;444444444411;55;1;0;0;0;0;1;10;;1;0
13033231;01;302.76562505;0;4695;11;111111111114;35;0;0;1;0;0;0;1;;1;0
13033231;02;302.76562505;0;4190;10.953492194;111111111114;32;0;0;0;0;0;1;1;;0;0
13033236;01;1587.2568715;0;496.00416667;0;444444444444;44;5;0;0;0;1;0;12;1;1;0
13033270;01;378.47369181;0;636;1.2706262552;111114444444;39;2;0;0;0;0;1;7;;0;0
13033295;01;740.24860023;0;535.625;3.6824540153;411444444114;29;1;0;0;0;1;0;8;;0;1
13033363;01;846.84022865;0;667.41666667;0;444444444444;33;2;0;0;0;1;0;12;0;0;0
13033375;01;793.27101751;0;839.88888889;3;444444444111;27;1;0;0;1;0;0;9;0;0;1
13033403;02;1290.7398283;1;483.3;1;199444444444;23;0;0;0;0;0;0;9;;1;1
13033427;02;868.63364574;1;322.2;2.3949730161;114133333344;49;2;0;1;0;0;0;3;;0;0
13033446;02;584.58921903;0;1006;0;444444444444;35;2;0;0;0;0;1;12;0;1;0
13033455;01;492.8090751;0;829.36363636;0;444444444449;45;2;0;0;0;1;0;11;0;1;0
13033468;02;305.15550168;1;496.00416667;0;444444444444;50;2;0;0;0;1;0;12;;0;0
13033524;02;648.65734449;1;933.125;2.3033176559;111144444444;29;0;0;1;0;0;0;8;0;1;1
13033536;01;379.0254744;0;1465.1;0;224444444444;31;2;0;0;0;1;0;10;;0;0
13033536;02;379.0254744;0;1517.625;0;233344444444;40;2;0;0;0;1;0;8;;1;0
13033550;01;917.33341843;0;1952.6666667;0;888888888444;34;0;0;0;0;1;0;3;;0;0
13033561;01;613.40621193;1;409.28636364;1;444444444441;60;2;0;0;0;1;0;11;;1;0
13033584;01;1261.9387996;0;668.33333333;6;444444111111;28;1;0;0;0;1;0;6;0;1;1
13033627;02;336.47517495;0;289.98;7;111111144444;49;2;1;0;0;0;0;5;;0;0
13033632;01;455.08411359;0;9393;7.9422506808;111111111141;44;0;0;1;0;0;0;1;;0;0
13033695;01;544.94380875;0;362;5;488888811111;56;1;0;0;0;1;0;1;;1;0
13033700;01;506.53391173;0;869.5;7.910042126;111111114444;40;0;0;1;0;0;0;4;;0;0
13033732;02;1308.377722;1;1145.75;0;444444444444;34;2;0;0;0;0;1;12;;1;0
13033744;01;669.82837486;0;634.11111111;3;444441444411;47;1;0;0;0;0;1;9;;1;0
13033760;01;1624.8974737;0;1005.625;4;444411114444;44;3;0;0;0;0;1;8;;1;0
13033761;02;624.5890032;1;601;6;114444111144;27;0;0;0;0;1;0;6;;1;1
13033768;02;592.3545511;0;473.105;1;944444414444;43;2;0;1;0;0;0;10;;0;0
13033776;01;681.71315024;0;707.5;0.6872306605;444444444433;28;2;0;0;1;0;0;10;;0;1
13033795;01;771.83789322;0;534.11666667;5.5874091795;444771111111;33;1;0;0;1;0;0;3;;0;0
13033800;01;845.57394641;0;496.00416667;0;444444444444;49;3;0;0;0;1;0;12;;0;0
13033802;01;231.66303858;0;496.00416667;0;444444444444;45;5;0;0;1;0;0;12;;1;0
13033802;02;231.66303858;0;496.00416667;0;444444444444;39;2;0;0;0;0;1;12;;0;0
13033809;01;603.00124677;0;498.545;0;994444444444;41;2;0;0;0;0;1;10;;0;0
13033812;01;876.31393445;0;355.71428571;3;444444411122;31;1;0;0;1;0;0;7;;0;0
13033812;02;876.31393445;0;1296.8571429;5;111441144444;33;2;0;0;0;1;0;7;;1;0
13033837;02;934.12762454;0;547.75;8;111111114444;23;2;0;0;0;0;1;4;0;1;1
13033842;01;582.70086572;0;1082.875;2.5663500855;444411114444;42;2;0;0;0;1;0;8;;0;0
13033851;02;276.76650017;1;662;2.6180215638;141141444411;42;1;0;0;0;1;0;6;0;0;0
13033861;01;259.59999015;1;62.670833333;4.4118830497;444444444444;60;4;0;0;0;1;0;12;;1;0
13033943;03;629.49678499;0;1196.5;1;144444499999;28;2;0;0;1;0;0;6;;0;1
13033951;02;225.64902991;1;409.28636364;1;444444444441;37;2;0;0;0;0;1;11;;1;0
13034010;05;494.27955268;1;768.25;1.3038436341;444444441133;40;1;0;0;1;0;0;8;0;0;0
13034047;01;606.41965603;0;434.97;2;114444444444;40;6;0;0;1;0;0;10;;0;0
13034061;01;592.98864769;0;524.18636364;0.1567368173;444144444444;53;5;0;0;0;0;1;11;;0;0
13034068;01;634.63240301;0;1128.5;10;111111111144;30;0;0;1;0;0;0;2;;1;0
13034071;02;385.05128676;1;728.75;3;711444441444;54;0;0;0;0;0;1;8;0;0;0
13034074;01;616.5310669;0;900.11111111;0.4056211041;444441144447;29;2;0;0;0;1;0;9;0;0;1
13034075;01;684.47729101;1;2332.0833333;0;444444444444;57;2;0;0;1;0;0;12;;1;0
13034088;01;347.98753687;0;965;0.252329052;444444444444;53;2;0;0;0;1;0;12;0;0;0
13034090;01;525.49813349;0;436.03571429;5;444444411111;51;1;0;0;0;1;0;7;;1;0
13034095;01;366.39032869;0;367.08333333;0;888888844444;60;5;0;0;0;1;0;5;;1;0
13034111;01;380.37560358;1;1134.1428571;5;411111444444;47;2;0;0;0;1;0;7;;1;0
13034160;02;723.12003647;0;1540.0833333;0;444444444444;50;2;0;0;1;0;0;12;0;1;0
13034169;01;710.60727164;0;500.23888889;1.8885925294;444444444111;48;1;0;0;0;1;0;9;;1;0
13034186;01;448.19455803;0;3645.5;0.0533938608;447777777777;40;2;0;0;1;0;0;2;0;0;0
13034187;02;673.68245679;1;564.5;0.1929068521;444444444444;29;2;0;1;0;0;0;12;;0;1
13034237;04;760.82498521;1;496.00416667;0;444444444444;44;5;0;0;0;1;0;12;1;1;0
13034283;01;401.94515018;0;496.00416667;0;444444444444;49;6;0;0;1;0;0;12;;0;0
13034285;01;1576.3995617;0;500.23888889;3;444444444111;53;0;0;0;0;1;0;9;;0;0
13034287;01;564.69680007;1;496.00416667;0;444444444444;52;11;0;0;0;0;1;12;;1;0
13034290;01;566.01038547;0;476.45909091;0.3073714791;144444444444;48;2;0;1;0;0;0;11;;0;0
13034300;01;1392.7056804;0;1439.6666667;3;444111444444;37;2;0;0;1;0;0;9;;1;0
13034302;01;736.62351872;0;589.4;1.7688869381;441414444444;20;2;0;0;0;1;0;10;0;0;1
13034302;02;736.62351872;0;5127;10;111111111143;23;0;0;0;0;0;1;1;;1;1
13034329;01;419.93246981;1;1054;0;444444444444;60;0;0;0;0;1;0;12;;0;0
13034342;01;544.26609958;0;562.76875;1;999144444444;50;6;0;0;0;0;1;8;;1;0
13034347;02;356.61139164;1;483.3;3;111444444444;43;0;0;0;0;1;0;9;;1;0
13034387;01;867.2129486;1;496.00416667;0;444444444444;53;2;0;0;0;1;0;12;;0;0
13034397;01;606.42987648;0;962.33333333;6;444444111111;60;1;0;0;1;0;0;6;;0;0
13034404;01;1274.8666179;0;496.00416667;0;444444444444;27;2;0;0;0;1;0;12;;1;1
13034410;01;515.76225535;0;383.07222222;1.7990286338;314444444441;42;6;0;0;1;0;0;9;1;1;0
13034410;02;515.76225535;0;280.125;0.0508594979;414114444441;38;5;0;0;0;0;1;8;1;0;0
13034474;01;459.00993587;0;990.4;1.8377822425;444411444444;46;2;0;0;1;0;0;10;;0;0
13034492;01;459.41487104;1;1068.3333333;0;444444444444;58;2;0;0;0;0;1;12;;1;0
13034508;02;562.92659008;1;496.00416667;0;444444444444;35;3;0;0;0;1;0;12;;1;0
13034567;01;388.94232503;1;496.00416667;0;444444444444;60;6;0;0;0;1;0;12;;1;0
13034572;02;474.37684652;0;1025.6666667;3;144444444114;35;1;0;0;0;0;1;9;;0;0
13034592;01;861.93917923;0;1682.4166667;0;444444444444;53;3;0;1;0;0;0;12;;0;0
13034601;01;792.61718383;0;849.33333333;0;444444444444;42;2;0;0;0;1;0;12;0;0;0
13034603;02;924.86307056;1;315;6;942111111222;33;0;0;0;1;0;0;1;;1;0
13034613;01;466.0550884;0;375.20185185;2.8522655984;444114414444;49;3;0;0;0;0;1;9;;0;0
13034653;01;536.66958652;0;483.3;3.396144815;111111344444;53;2;0;0;0;1;0;5;;0;0
13034654;01;628.1177884;0;496.00416667;0;444444444444;59;3;0;0;0;0;1;12;;1;0
13034689;01;935.42592711;1;1569;2;999998884411;36;1;0;0;0;1;0;2;;0;0
13034706;01;954.25775706;0;270.75625;2;414441444422;28;1;0;0;0;1;0;8;;0;1
13034709;01;1045.7135327;0;496.00416667;0;444444444444;28;3;0;0;0;1;0;12;;0;1
13034738;01;355.63712837;1;704;9;111111111444;26;0;0;0;0;1;0;3;;1;1
13034744;01;3214.2603302;0;2244.0833333;0;444444444444;28;2;1;0;0;0;0;12;0;1;1
13034805;01;573.1149957;1;435.34090909;0.3267605862;444444444441;36;0;0;1;0;0;0;11;;0;0
13034834;01;718.84421513;1;595.42857143;5;444444411111;35;1;1;0;0;0;0;7;;1;0
13034835;01;415.02419164;0;127.75;0;444444444444;30;1;0;0;1;0;0;12;;0;0
13034878;01;725.62782754;1;1279.2;2;444444444411;48;1;0;0;0;1;0;10;0;1;0
13034923;01;490.98960758;1;622.4;4;999444441111;28;1;0;0;0;1;0;5;;0;1
13034939;01;499.41877755;0;2811;11;111111111114;44;0;0;0;0;1;0;1;;1;0
13034947;01;544.86938631;0;496.00416667;0;444444444444;43;4;0;0;0;1;0;12;;0;0
13035005;01;420.39086309;1;306.75714286;1.5630622165;444444422222;39;1;0;0;1;0;0;7;;0;0
13035021;02;502.89477419;1;1777.8333333;0;444444444444;60;2;0;0;1;0;0;12;;1;0
13035045;02;779.22179615;1;1217.2727273;1;444444444441;48;1;0;0;0;1;0;11;;1;0
13035056;01;545.08669407;0;1768.5;4;394444441111;49;1;0;0;0;1;0;6;0;1;0
13035129;01;857.11005475;0;4214.3333333;0;333333444333;44;3;1;0;0;0;0;3;0;0;0
13035134;01;849.11968117;0;985.8;1.0221110504;414444444414;48;2;0;0;0;1;0;10;0;0;0
13035175;02;273.42348324;1;500.23888889;0;444888444444;37;2;0;0;0;1;0;9;1;1;0
13035208;01;286.11503244;1;891;2;144444414444;38;2;0;0;0;0;1;10;;1;0
13035228;01;1042.458851;0;1276;8;111111114444;30;0;0;0;0;1;0;4;;1;0
13035236;01;457.57704614;0;496.00416667;0;444444444444;33;3;0;0;0;1;0;12;;0;0
13035249;01;6478.8664627;1;1290.8333333;0;444444444444;40;3;1;0;0;0;0;12;;1;0
13035260;01;435.92631625;0;1004.4285714;4.5617303366;444444114111;39;1;0;0;1;0;0;7;;0;0
13035286;01;560.80495433;1;1238;6;111111444444;31;2;1;0;0;0;0;6;;0;0
13035294;01;910.89910076;0;362.475;2;411777777444;31;2;0;0;0;1;0;4;;0;0
13035329;01;509.80457834;0;2085.3333333;7;111122444111;42;0;0;0;1;0;0;3;;0;0
13035374;01;487.98658366;1;1720;5.1542299536;444444111111;43;1;0;0;0;0;1;6;;1;0
13035383;01;182.15248066;1;4581;4.4123013426;111111111144;58;0;0;0;0;1;0;2;;1;0
13035391;01;456.11231825;0;496.00416667;0;444444444444;56;8;0;0;0;0;1;12;;1;0
13035427;01;389.15675682;0;452.62142857;0.7750721735;444444411111;45;1;0;0;0;0;1;7;;0;0
13035427;02;389.15675682;0;941.14285714;1.7266885643;444444411111;44;1;0;0;0;0;1;7;;1;0
13035472;01;443.11656363;1;458.52272727;0.3582555824;344444444444;43;2;0;0;0;1;0;11;;1;0
13035479;01;396.29461055;0;496.00416667;0;444444444444;46;6;0;0;0;1;0;12;;1;0
13035484;01;853.03911132;0;1558.8333333;1.5110216563;111111444444;54;0;0;0;0;1;0;6;;0;0
13035488;01;765.38711919;0;261.71428571;5;444444411111;30;1;1;0;0;0;0;7;0;0;0
13035624;01;640.18733667;0;36.555555556;2.1697099764;111444444444;28;0;0;0;0;1;0;9;;1;1
13035624;02;640.18733667;0;490.42083333;0.0568386261;444444444444;27;5;0;0;0;0;1;12;;0;1
13035652;02;754.10304698;0;1517.6;7;111144444111;45;0;0;0;1;0;0;5;;0;0
13035659;01;1097.8366631;1;1440.25;4;444444441111;51;1;1;0;0;0;0;8;;0;0
13035660;02;1598.9911472;1;575.58333333;4.0269305369;444444444444;24;1;0;0;1;0;0;12;;0;1
13035675;01;1450.19375;1;1075.3636364;0.9619506864;144444444444;27;2;0;0;1;0;0;11;;0;1
13035677;02;538.18691127;1;409.28636364;1;444444444441;44;2;0;0;0;1;0;11;;1;0
13035678;01;791.71759589;1;496.00416667;0;444444444444;58;3;0;0;0;1;0;12;;0;0
13035679;06;476.88079138;0;663.66666667;3;144411444444;23;0;0;0;0;1;0;9;0;0;1
13035679;07;476.88079138;0;1093.8;1.6259291817;414444444441;27;0;0;0;0;1;0;10;0;1;1
13035683;01;429.04126441;0;485.50416667;0.1067877217;444444444444;54;6;0;0;1;0;0;12;;0;0
13035687;01;629.64752237;0;517.14285714;5;444444411111;56;1;0;0;0;1;0;7;;1;0
13035703;01;442.10769347;0;6949;1.7359402194;111111433111;48;0;0;0;0;1;0;1;0;1;0
13035707;01;882.65832742;0;1054;0;444444444444;43;0;0;0;0;0;1;12;;0;0
13035749;01;1329.9394129;0;850.66666667;3;444444444111;46;2;1;0;0;0;0;9;;1;0
13035794;01;681.78617237;1;496.00416667;0;444444444444;48;14;0;0;0;0;1;12;;1;0
13035818;01;703.96997899;0;869.75;4;111144444444;37;3;0;0;0;0;1;8;;1;0
13035821;01;542.3885338;0;434.97;0.9838249455;114444444444;47;3;0;0;0;1;0;10;;1;0
13035837;01;898.86446426;0;1052.9166667;0;444444444444;53;2;0;0;0;1;0;12;;1;0
13035865;01;481.06470391;1;450.215;2;444444444411;44;0;0;0;0;0;1;10;;1;0
13035892;01;582.33635506;0;906.2;1.249859242;411444444444;27;2;0;0;0;1;0;10;0;0;1
13035907;01;723.95572847;1;947.18181818;0.9404209038;444444444441;26;2;0;0;1;0;0;11;0;1;1
13035914;01;1279.4788417;0;3998;1.3183608589;111111149911;22;0;0;0;1;0;0;1;0;0;1
13035914;02;1279.4788417;0;1149.1666667;0;444444444444;28;0;0;0;0;0;0;12;;1;1
13035918;02;754.74971555;0;1212.25;8;111111114444;27;0;0;0;0;1;0;4;;1;1
13035923;01;453.24693644;1;528.25;0;444444444444;39;2;0;0;0;0;1;12;0;0;0
13035949;01;763.75247492;1;934.66666667;3;441114444444;24;2;0;0;1;0;0;9;;1;1
13036038;01;650.317002;0;1059.1666667;6;111111444444;34;2;1;0;0;0;0;6;;0;0
13036065;01;661.90354945;0;295.87083333;0;444444444444;48;7;0;0;0;0;1;12;1;1;0
13036126;01;184.95640627;0;309.5;7;911111114444;53;1;0;0;1;0;0;4;;1;0
13036135;02;353.43403806;1;1077.6666667;6;444444111111;52;1;0;0;0;0;1;6;;1;0
13036138;01;994.08559413;0;508.70833333;0;444333444333;51;4;1;0;0;0;0;6;1;0;0
13036152;01;716.57721229;0;767.33333333;6;111111444444;39;2;1;0;0;0;0;6;;0;0
13036233;01;281.6389317;0;496.00416667;0;444444444444;55;4;0;0;0;0;1;12;;0;0
13036238;01;692.25147541;1;439.35833333;0.1809485957;111444411441;34;2;1;0;0;0;0;6;;0;0
13036295;01;799.00727668;0;778.57142857;0.9076956343;444444111114;20;2;0;0;0;1;0;7;;0;1
13036297;01;780.18397104;0;1251.4444444;2;444444443114;49;2;0;0;1;0;0;9;;0;0
13036316;01;660.08449498;0;496.00416667;0;444444444444;60;6;0;0;1;0;0;12;;0;0
13036355;01;414.33157136;1;515.75;1.3253734167;444444444444;22;2;0;0;0;1;0;12;;1;1
13036400;01;631.94652684;0;1373.2222222;3;444444444111;49;1;0;0;0;0;1;9;;0;0
13036403;01;712.3039854;0;1000.5;6;111111444444;25;0;0;0;0;1;0;6;;0;1
13036403;02;712.3039854;0;414.25714286;5;111114444444;31;0;0;0;1;0;0;7;;1;0
13036404;02;745.3680947;0;1493.6;7;111111144444;35;0;1;0;0;0;0;5;;0;0
13036455;02;772.83404587;0;559;4;444111144444;34;1;0;0;0;1;0;8;;1;0
13036466;02;852.5978523;1;1658;3.1007808032;221144444411;27;1;1;0;0;0;0;6;;0;1
13036501;01;838.50249108;0;993.33333333;0;444444444444;46;3;0;0;0;1;0;12;;0;0
13036511;02;649.48638607;0;433.75416667;0.6260860779;444444444444;40;4;0;0;0;1;0;12;;1;0
13036582;02;497.71376391;0;1195.8;3.5119381372;477744411114;25;1;0;0;0;0;1;5;;0;1
13036604;01;525.10456147;0;1070.5;6;444444111111;58;0;0;0;0;1;0;6;;0;0
13036614;01;1023.5570287;0;877.75;4;444444441111;30;1;0;0;0;1;0;8;0;0;0
13036662;01;504.02504609;0;559.525;0;446666666666;39;7;0;0;0;1;0;2;;0;0
13036723;01;414.47458758;0;594.7;0.9628118777;444114444444;38;1;0;0;0;1;0;10;0;0;0
13036724;01;965.75063497;0;1089.9166667;0;444444444444;31;4;0;0;0;1;0;12;0;1;0
13036748;01;939.05614486;1;469.42083333;0.2678304955;444444444444;38;4;0;0;0;1;0;12;;1;0
13036777;01;701.26013487;0;496.00416667;0;444444444444;55;7;0;0;0;0;1;12;;1;0
13036782;01;888.19112651;0;496.00416667;0;444444444444;54;8;1;0;0;0;0;12;1;1;0
13036849;01;723.1786253;1;404.08125;4;444111144444;48;0;0;0;0;1;0;8;1;1;0
13036884;01;1615.3844707;0;502.35625;0;444444442222;36;0;1;0;0;0;0;8;;1;0
13036890;01;1138.6314287;0;1023.1666667;0;444444444444;60;5;0;0;0;0;1;12;0;0;0
13036895;02;429.56618009;1;500.23888889;0;488844444444;55;2;0;0;0;0;1;9;1;1;0
13036917;02;758.16234491;0;1288;5;411111444444;23;2;0;1;0;0;0;7;;0;1
13036922;02;531.78187021;0;1205.75;5.7699817359;111144441111;33;4;0;1;0;0;0;4;;0;0
13036935;01;1017.7038359;0;496.00416667;0;444444444444;54;10;0;0;0;1;0;12;;1;0
13036980;01;415.07409457;0;497.15909091;1;444444444441;48;1;0;0;0;1;0;11;;0;0
13036997;02;399.41115706;1;884.81818182;0.6355591823;144444444444;30;2;0;0;0;0;1;11;;1;0
13037023;01;451.88139971;0;694.5;4.8545353799;111113444444;29;4;1;0;0;0;0;6;;0;1
13037047;01;595.37241204;0;908.3;1.9230401815;114444444444;42;2;0;0;1;0;0;10;;0;0
13037054;01;642.52532983;1;466.55;0.1136772521;797777774444;58;4;0;0;0;1;0;4;;0;0
13037091;01;864.13040445;0;977.3;2;444411444444;28;3;0;0;0;1;0;10;;1;1
13037108;01;746.3828192;0;496.00416667;0;444444444444;52;4;1;0;0;0;0;12;;0;0
13037129;02;507.09505082;0;449;7;333111111144;27;1;1;0;0;0;0;2;;0;1
13037154;01;891.25697453;1;1866.0833333;0;444444444444;59;3;0;0;0;1;0;12;;0;0
13037157;01;668.21957099;1;1153;9;111111111444;32;0;0;0;0;1;0;3;;1;0
13037167;01;482.12335464;0;296.82222222;2.0565248336;444444444799;33;2;0;1;0;0;0;9;;0;0
13037188;01;596.36798091;1;446.53888889;0.1829908493;944444444411;62;24;0;0;0;1;0;9;;1;0
13037214;02;392.63604281;1;1086.1666667;0;444444444444;53;3;0;0;0;1;0;12;0;1;0
13037242;02;830.91277919;1;496.00416667;0;444444444444;26;2;0;0;0;0;1;12;;1;1
13037253;02;837.0782576;0;867;2.6111320333;444444444111;36;1;0;0;1;0;0;9;;1;0
13037276;01;758.14823519;0;497.15909091;1;444444444441;35;3;0;1;0;0;0;11;;0;0
13037314;02;500.21454732;1;996.5;0;444444444444;33;2;0;0;0;0;1;12;;1;0
13037316;02;788.54865187;0;592.55555556;3;111444444444;33;2;1;0;0;0;0;9;;1;0
13037320;01;614.71670692;0;1116.8888889;3;144444444411;58;1;0;0;0;1;0;9;0;1;0
13037335;01;911.71211843;0;379.2875;0;444444444444;63;7;0;0;0;1;0;12;;0;0
13037347;02;536.43104672;1;903.91666667;0;444444444444;42;2;0;0;0;1;0;12;;1;0
13037355;02;1065.3642788;1;378.545;1.0136221647;994444444444;57;0;0;0;0;0;0;10;;0;0
13037391;01;1616.7269385;0;1616;3;444444444111;52;1;1;0;0;0;0;9;0;1;0
13037412;01;622.11723088;0;618.83333333;6;111411144444;36;1;0;0;1;0;0;6;;1;0
13037460;01;713.31270774;0;414.25714286;1.0482174496;111114444444;55;2;0;0;0;1;0;7;;0;0
13037461;01;950.36987471;0;915;6;444444111111;44;1;0;0;0;0;1;6;0;1;0
13037482;01;933.98633457;0;541.09545455;1;444444144444;57;8;0;0;0;0;1;11;1;0;0
13037484;02;626.48879913;1;496.00416667;0;444444444444;59;3;0;0;0;1;0;12;;0;0
13037546;01;752.37746206;0;945.44444444;2.7411719202;444444444333;53;5;0;0;0;0;1;9;0;0;0
13037577;01;536.06029626;1;2706.25;5;111114442224;31;2;1;0;0;0;0;4;;0;0
13037581;01;460.36443841;0;450.215;1.2857586167;444411444444;48;1;0;0;0;1;0;10;;1;0
13037613;01;375.41785275;0;704.5;6;444444111111;25;1;0;0;0;0;1;6;;0;1
13037625;01;733.39444502;0;450.215;2;444444444411;31;1;0;0;1;0;0;10;;1;0
