ALCT;ident;noi;wpela16;couple;chom_mens;nbmois_sal;cal0;anref;anleg;age;duree_ss_emploi;pas_diplome;nbmois_cho;ass;sexe;moins_30
;14043627;02;720.1852969;0;566.5;6;114444441111;2014;2015;25;1;0;6;;0;1
;14043663;02;798.3762166;1;777;0;444444444444;2014;2015;32;3;0;12;;0;0
1;14043685;02;432.105764;1;430.66666667;6.6290598291;444444444444;2014;2015;38;1;0;12;0;1;0
;14043687;02;612.4969469;1;2719.5;6;799944111111;2014;2015;29;1;0;2;;0;1
1;14043734;01;650.06054968;1;1294;11;411111111111;2014;2015;23;1;0;1;0;1;1
;14043738;02;423.68226383;1;483.8;0;444447777777;2014;2015;26;1;0;5;;0;1
;14043744;01;876.18826106;1;1093.3333333;9;444111111111;2014;2015;29;1;0;3;;0;1
1;14043749;02;402.49052433;1;466.25;5.2367521368;444411111111;2014;2015;55;1;0;4;0;0;0
;14043752;02;782.23781696;1;1906.5833333;0;444444444444;2014;2015;59;4;0;12;;1;0
1;14043764;02;441.47062247;1;829.16666667;0;444444444444;2014;2015;24;1;0;12;0;0;1
;14043791;02;666.80524209;0;810.8;6.3658119658;444441111111;2014;2015;23;4;0;5;;0;1
;14043791;03;666.80524209;0;2565;11;111111114111;2014;2015;25;1;0;1;;1;1
1;14043824;01;4893.7760875;0;580.25;4;144444444111;2014;2015;45;1;0;8;0;1;0
1;14043827;01;1030.5659654;1;6359;12;444444444444;2014;2015;56;1;0;12;0;1;0
;14043834;01;531.25047496;1;346.2;7;111114444411;2014;2015;51;1;0;5;;0;0
;14043836;01;729.06426346;0;718.16666667;0;444444444444;2014;2015;55;2;0;12;;1;0
;14043840;01;837.28677157;1;311.66666667;0.7102564103;444444444444;2014;2015;44;3;1;12;;1;0
1;14043841;02;402.19441022;1;378.14285714;3.935042735;444444411111;2014;2015;51;1;0;7;0;0;0
;14043844;01;813.4406823;0;754.66666667;0;444444444444;2014;2015;44;2;0;12;;0;0
;14043847;04;413.72509193;0;1345;11;411111111111;2014;2015;47;3;0;1;;0;0
;14043856;02;429.42433081;1;986.16666667;1.6854700855;444444444444;2014;2015;56;3;0;12;;0;0
;14043878;02;591.330669;1;524;3;444441114444;2014;2015;43;2;0;9;;1;0
;14043885;01;944.86105899;1;739.75;4;444444441111;2014;2015;31;1;0;8;;0;0
;14043894;02;476.48278184;1;600.66666667;9;444111111111;2014;2015;44;1;0;3;;0;0
;14043907;01;957.1646227;0;760;2;444114444444;2014;2015;30;2;0;10;;0;0
;14043911;01;327.45022033;1;2699;0;444497744444;2014;2015;45;2;0;9;;1;0
;14043921;01;517.2718572;0;902.28571429;4.9912087912;111444114444;2014;2015;58;5;0;7;;0;0
;14043926;01;439.90843096;1;1833.625;4;444444441111;2014;2015;43;1;0;8;;1;0
;14043935;01;487.85743378;1;2313;9;411141114111;2014;2015;37;1;0;3;;1;0
;14043940;01;685.8724755;1;506.77777778;0;444444444888;2014;2015;39;3;0;9;;0;0
;14043944;01;619.42421351;0;2621;11;411111111111;2014;2015;28;1;0;1;;0;1
1;14043949;02;506.83908008;1;895.88888889;3;144441144444;2014;2015;35;2;0;9;0;1;0
2;14043951;02;468.7718257;1;1508;0.9931623932;444411111111;2014;2015;32;1;1;4;1;1;0
;14043959;01;713.67750505;0;474.16666667;0;444444444444;2014;2015;46;6;0;12;;1;0
2;14043984;01;344.33512309;1;505.5;0;444444444444;2014;2015;59;2;1;12;1;1;0
;14043992;01;179.13298356;1;944.3;2;114444444444;2014;2015;35;1;0;10;;1;0
;14043999;01;705.7279107;0;192;9;444111111111;2014;2015;20;1;0;3;;1;1
;14044005;01;900.66226463;0;287.2;5.0213675214;444411111114;2014;2015;36;1;0;5;;0;0
;14044023;01;295.1223125;1;1527.0833333;0;444444444444;2014;2015;56;2;0;12;;0;0
;14044032;02;414.43013524;1;1099.75;0.5769230769;444444444444;2014;2015;49;3;0;12;;1;0
;14044034;01;880.18657505;0;172.90909091;0.3897435897;444444444447;2014;2015;38;2;1;11;;0;0
;14044036;02;713.34177974;1;2180;10;111111111441;2014;2015;26;1;0;2;;1;1
;14044043;01;443.01458497;0;314.33333333;3;444444444111;2014;2015;36;1;0;9;;0;0
;14044060;01;1273.4254724;1;520.81818182;0.6827838828;144444444444;2014;2015;37;2;0;11;;0;0
;14044069;01;332.01067246;0;1413.6666667;7.9452991453;444111111111;2014;2015;43;1;1;3;;0;0
1;14044101;01;521.44033075;1;487.5;3.141025641;994444441111;2014;2015;40;1;0;6;0;0;0
;14044103;01;438.1749789;0;1507.0909091;0.8837606838;444144444444;2014;2015;57;2;1;11;;1;0
1;14044124;01;774.59588986;1;1216.1666667;0;444444444444;2014;2015;39;3;0;12;0;1;0
;14044126;01;593.96662133;0;1253.4444444;0.3632478632;441114444444;2014;2015;52;3;0;9;;0;0
;14044141;01;677.15490511;0;449.66666667;9;111111111444;2014;2015;35;3;0;3;;1;0
;14044159;02;174.52137422;1;629.5;7;999111111144;2014;2015;37;1;0;2;;1;0
;14044164;01;424.52734603;1;522.75;2.6179487179;944441111111;2014;2015;43;1;0;4;;0;0
;14044167;01;875.0692081;1;2483.5;10;111114411111;2014;2015;36;1;0;2;;0;0
;14044180;01;767.47618342;1;478.58333333;0;444444444444;2014;2015;57;5;0;12;;0;0
1;14044191;01;766.96473361;1;728.33333333;9;444111111111;2014;2015;26;1;0;3;0;0;1
;14044193;01;731.68189631;0;1189.8333333;0;444444444444;2014;2015;47;3;0;12;;1;0
;14044196;02;535.95956769;1;495.5;2;444441144444;2014;2015;33;1;0;10;;1;0
;14044202;01;577.06094824;1;954.4;0;444442222222;2014;2015;36;1;1;5;;0;0
;14044203;01;547.02966842;0;361;10;191111111114;2014;2015;30;2;0;1;;1;0
;14044203;02;547.02966842;0;1231.5;8;411111411441;2014;2015;30;5;0;4;;0;0
;14044206;02;492.07771612;1;655.5;0.7487179487;444444444444;2014;2015;41;2;0;12;;1;0
;14044211;01;603.37260183;1;362.8;7;111111144444;2014;2015;41;1;0;5;;1;0
;14044220;01;660.34052713;0;2438.4;7;111111144444;2014;2015;55;1;0;5;;1;0
;14044237;01;443.69947238;0;1033;10;441111111111;2014;2015;33;4;0;2;;1;0
;14044241;02;733.80877503;1;609.5;10;111111111441;2014;2015;28;2;0;2;;1;1
;14044251;01;522.15115552;1;469.5;1.1194139194;111111441111;2014;2015;55;1;1;2;;0;0
;14044263;01;622.89712136;0;867;11;411111111111;2014;2015;57;1;1;1;;1;0
;14044273;01;510.28291433;0;417.33333333;9;111111444111;2014;2015;54;1;1;3;;1;0
;14044275;01;472.685726;0;697.91666667;12;444444444444;2014;2015;49;1;0;12;;0;0
;14044297;01;827.89991723;1;531.91666667;0;444444444444;2014;2015;40;2;0;12;;1;0
;14044304;01;882.2251522;1;624.66666667;9;444111111111;2014;2015;25;1;0;3;;0;1
;14044305;01;409.1349623;1;507.33333333;3.3367521368;444444111111;2014;2015;43;1;1;6;;0;0
1;14044316;01;692.23384;0;3263.5;10;441111111111;2014;2015;31;1;0;2;0;0;0
;14044316;02;692.23384;0;1950.6666667;5.2512820513;444911111111;2014;2015;32;1;0;3;;1;0
;14044321;01;318.30839156;1;1268.5;6.3914529915;411111141111;2014;2015;47;2;0;2;;1;0
1;14044323;01;256.92044604;1;691.85714286;0.3779487179;111411444444;2014;2015;45;2;1;7;0;0;0
;14044330;01;1017.5304674;1;141.91666667;0;444444444444;2014;2015;34;3;0;12;;0;0
;14044341;01;180.4987006;1;1021.1666667;0.263003663;111111444444;2014;2015;37;1;0;6;;0;0
;14044342;01;864.27153731;0;2436;1.7239316239;331111111994;2014;2015;21;2;0;1;;0;1
;14044345;04;767.78088892;0;3406;11;411111111111;2014;2015;31;1;0;1;;1;0
;14044347;01;595.67113612;1;979;7;111111144444;2014;2015;35;1;0;5;;1;0
;14044362;01;367.20526912;0;651.58333333;0;444444444444;2014;2015;42;4;0;12;;0;0
;14044362;02;367.20526912;0;1417;11;411111111111;2014;2015;42;1;0;1;;1;0
;14044366;01;1355.6323214;0;461.41666667;0;444444444444;2014;2015;46;5;0;12;;0;0
1;14044369;01;343.07096158;1;1015.8333333;0.1495726496;444444444444;2014;2015;40;3;0;12;0;1;0
;14044372;01;247.4979106;0;2364.3333333;3.9472527473;111111111444;2014;2015;41;1;0;3;;0;0
;14044387;01;366.01886982;0;812.25;4;444444441111;2014;2015;43;1;0;8;;1;0
;14044387;02;366.01886982;0;1156.8571429;4.241025641;777774444444;2014;2015;40;2;0;7;;0;0
;14044393;02;269.13317256;1;426;5;444111114444;2014;2015;25;1;0;7;;1;1
;14044398;03;524.00670025;1;329.25;0;444444444444;2014;2015;42;5;0;12;;0;0
1;14044414;02;536.52572935;1;636.33333333;0;444444444444;2014;2015;58;2;0;12;0;0;0
;14044419;01;3406.5882138;0;1308.3333333;9;111111111444;2014;2015;30;1;0;3;;1;0
;14044422;01;293.20571132;1;505.5;0;444444444444;2014;2015;52;1;1;12;;0;0
;14044437;01;433.57758512;1;773.3;2;444411444444;2014;2015;32;2;0;10;;1;0
;14044449;01;633.0931447;1;475.08333333;6.641025641;444444444444;2014;2015;22;2;0;12;;0;1
;14044450;01;762.59766417;0;32.4;0.5874236874;114444444444;2014;2015;26;1;0;10;;0;1
;14044460;03;526.59117776;0;780.83333333;5.1974358974;444444444444;2014;2015;50;2;0;12;;0;0
2;14044465;02;400.8279692;1;514.90909091;0;444444444447;2014;2015;60;2;1;11;1;1;0
;14044469;01;349.62043356;1;566.4;7;444441111111;2014;2015;27;1;0;5;;0;1
;14044472;02;288.31254756;1;523.125;2.8323076923;111144444444;2014;2015;44;2;0;8;;0;0
;14044474;01;365.51302217;1;1579;7.4512820513;111111111144;2014;2015;27;1;0;2;;0;1
;14044496;01;1836.2593629;1;665;0;444444444444;2014;2015;51;3;0;12;;1;0
;14044497;02;863.82245643;1;516.27272727;0.7777777778;444414444444;2014;2015;46;2;1;11;;0;0
;14044500;02;848.74203463;1;1955;1;444444444414;2014;2015;55;2;0;11;;1;0
;14044505;01;1309.0597868;1;664.66666667;0;444377777666;2014;2015;31;3;0;3;;0;0
;14044536;02;618.73984916;0;355.4;0.1655921856;114444444444;2014;2015;38;2;0;10;;0;0
1;14044536;03;618.73984916;0;482.66666667;1;144444444422;2014;2015;29;1;0;9;0;1;1
;14044539;01;105.87157988;1;1363;5;111114444444;2014;2015;27;4;0;7;;1;1
;14044544;01;728.7084141;1;2464.75;8;444411111111;2014;2015;34;1;1;4;;1;0
;14044570;01;654.06253747;1;551.45454545;1;444444444441;2014;2015;60;1;0;11;;1;0
;14044582;01;556.52261091;0;916.5;7.6964102564;111111111144;2014;2015;37;1;0;2;;0;0
;14044593;02;461.25156253;1;3602;1.3863247863;491111111111;2014;2015;38;1;0;1;;1;0
;14044596;01;423.43688541;1;960.54545455;1;441444444444;2014;2015;44;2;0;11;;1;0
;14044598;01;1508.7110201;1;1284.8333333;6;111144411444;2014;2015;35;3;0;6;;1;0
;14044604;02;226.09431584;1;6810.6;7;111111144444;2014;2015;51;1;0;5;;1;0
;14044605;02;2320.3896999;1;2675;8;111111114444;2014;2015;39;2;0;4;;0;0
1;14044608;01;401.15264405;1;1425.3333333;9;111111444111;2014;2015;46;5;0;3;0;1;0
1;14044615;01;861.73595426;0;850.33333333;3.3931623932;444444444444;2014;2015;47;2;0;12;0;0;0
;14044620;01;583.36745601;1;4914;0;444444444444;2014;2015;56;4;0;12;;1;0
;14044649;01;594.94971006;0;479.66666667;0;444444444444;2014;2015;44;2;0;12;;0;0
;14044654;02;562.84900497;1;839.7;0;444994444444;2014;2015;57;2;0;10;;0;0
;14044675;01;1280.7275206;1;1207;6;441111114444;2014;2015;25;1;0;6;;1;1
;14044678;01;1423.5862589;1;7602.5;10;111114411111;2014;2015;49;1;0;2;;1;0
;14044730;02;695.5931773;1;1695;2.7401709402;144111111679;2014;2015;30;7;0;2;;0;0
2;14044733;01;801.1049054;0;465.83333333;0;444444444444;2014;2015;41;3;0;12;1;1;0
;14044762;01;450.80411212;1;589;11;411111111111;2014;2015;41;1;0;1;;1;0
;14044769;02;405.31291527;1;1119;0;444444444444;2014;2015;42;2;0;12;;1;0
1;14044783;02;591.19147852;1;840.33333333;9;144411111111;2014;2015;41;1;0;3;0;0;0
;14044784;02;398.1682636;1;877;11;411111111111;2014;2015;39;9;0;1;;1;0
;14044795;07;307.15473765;1;1556;5;777744411111;2014;2015;26;1;0;3;;0;1
1;14044798;02;1523.8388212;1;862.58333333;0;444444444444;2014;2015;30;2;0;12;0;1;0
2;14044800;01;531.81728962;0;525.4;1.3230769231;114444444444;2014;2015;46;3;0;10;1;1;0
;14044801;01;465.4997894;0;3758.3333333;8.2754578755;441111111114;2014;2015;34;1;0;3;;1;0
;14044801;02;465.4997894;0;707.5;1;443444444441;2014;2015;31;1;1;10;;0;0
;14044817;01;782.64053868;0;503.5;0;444444444444;2014;2015;40;7;0;12;;0;0
;14044817;02;782.64053868;0;566.6;2;114444444444;2014;2015;39;2;0;10;;1;0
1;14044824;02;591.0401134;1;1890.2;7;441111111444;2014;2015;41;2;0;5;0;1;0
;14044827;02;759.88916199;1;1420.1666667;6;111111444444;2014;2015;35;1;0;6;;0;0
;14044837;02;697.70002438;1;115;9;444111111111;2014;2015;36;1;0;3;;1;0
1;14044859;01;602.01707425;1;894.08333333;0;444444444444;2014;2015;45;4;1;12;0;1;0
;14044872;02;544.13356065;1;1091;0;444444444444;2014;2015;41;2;0;12;;0;0
;14044883;01;480.42629791;1;2677;11;111141111111;2014;2015;23;1;0;1;;0;1
;14044885;01;1075.9191507;0;480.75;0;444444444444;2014;2015;45;13;0;12;;1;0
;14044886;01;877.03571996;1;892.83333333;0;444444444444;2014;2015;28;5;0;12;;1;1
;14044889;01;2063.9820824;0;1329;11;411111111111;2014;2015;27;1;0;1;;1;1
;14044892;02;675.67885919;1;1330.3333333;3.8901098901;111111114441;2014;2015;59;1;1;3;;1;0
;14044914;01;394.21286681;0;1547.2222222;3;444444444111;2014;2015;51;1;0;9;;0;0
;14044934;01;695.49170262;1;13013.25;8;111111114444;2014;2015;57;3;0;4;;1;0
;14044945;02;613.67981428;1;360.33333333;6;444444111111;2014;2015;35;1;0;6;;0;0
;14044946;01;718.06671763;0;579;8;441111441111;2014;2015;31;1;0;4;;0;0
;14044952;01;1318.8659798;1;1415;11;411111111111;2014;2015;34;1;0;1;;1;0
;14044971;01;1175.2348833;0;2174.8;7;411111114444;2014;2015;53;2;0;5;;1;0
;14044986;01;490.11548319;0;434;6.4615384615;441111111111;2014;2015;55;1;1;2;;0;0
;14044991;01;810.56000771;0;1617;11;111111411111;2014;2015;45;1;0;1;;0;0
;14044992;02;1506.5642349;1;1502.125;1;443334444441;2014;2015;26;1;0;8;;1;1
;14044993;02;317.64623629;1;399;2.4263736264;111144111111;2014;2015;50;1;0;2;;0;0
;14044997;01;270.97891043;1;471.27272727;1;144444444444;2014;2015;30;2;0;11;;1;0
;14045005;01;391.84612435;0;598.91666667;0.1931623932;444444444444;2014;2015;51;2;0;12;;1;0
;14045007;01;619.00310074;1;39759;0.9264957265;415555555555;2014;2015;51;2;0;1;;1;0
;14045009;02;356.52818466;1;4198;1.358974359;441111111111;2014;2015;44;1;0;2;;0;0
;14045020;01;1075.8652673;1;4346.75;8;444411111111;2014;2015;55;1;0;4;;1;0
1;14045024;01;1068.7267284;0;1886;8.3658119658;411111111111;2014;2015;26;1;0;1;0;1;1
;14045025;01;850.78976366;0;424.63636364;1;444414444444;2014;2015;34;1;1;11;;0;0
1;14045028;01;467.10117126;1;2803.6666667;1.2102564103;444444444444;2014;2015;37;2;0;12;0;1;0
;14045034;01;776.91877977;0;1910;0;888888884448;2014;2015;61;13;0;3;;0;0
;14045038;01;749.40418351;0;909.66666667;0;444444444444;2014;2015;61;2;0;12;;1;0
;14045044;01;516.12442947;1;67.833333333;0;444444444444;2014;2015;48;4;0;12;;1;0
;14045050;02;441.81355268;1;1874.7;1.9700854701;114444444444;2014;2015;25;2;1;10;;1;1
;14045057;01;987.3858714;1;1424.2222222;3;444444441114;2014;2015;47;3;0;9;;1;0
;14045064;01;542.0426227;1;1588;4.4820512821;777777777744;2014;2015;34;7;0;2;;0;0
1;14045077;03;822.40992297;0;711.1;1.6393162393;114444444444;2014;2015;43;3;1;10;0;1;0
;14045096;02;454.3718453;1;1216.6;6;344411111144;2014;2015;56;1;1;5;;1;0
;14045107;02;248.82181543;1;1243.5;10;111111111144;2014;2015;54;26;0;2;;1;0
;14045108;01;914.32736786;1;2100.75;0;222244444444;2014;2015;28;2;0;8;;1;1
;14045116;03;452.44975619;0;2653.5;8;444411111111;2014;2015;39;1;0;4;;0;0
;14045121;01;665.81278239;0;209.58333333;0;444444444444;2014;2015;19;2;0;12;;0;1
;14045151;02;731.36765412;1;1110.4545455;0;434444444444;2014;2015;46;3;0;11;;0;0
;14045160;02;411.11452455;1;2820;11;111111111114;2014;2015;37;1;0;1;;0;0
;14045164;02;382.64789372;1;341.6;4;141441144777;2014;2015;44;5;0;5;;0;0
1;14045169;01;585.57829731;0;728.58333333;6.105982906;444444444444;2014;2015;41;2;0;12;0;0;0
1;14045170;01;1083.5623394;0;793;0;444444444444;2014;2015;60;5;1;12;0;0;0
1;14045175;02;194.60632631;1;1164;8;111144411114;2014;2015;38;1;0;4;0;0;0
1;14045185;01;648.80038444;0;612;0;488888888888;2014;2015;49;5;0;1;0;0;0
;14045218;02;326.06269682;1;1793.5;5.9017094017;111111444444;2014;2015;45;2;0;6;;0;0
;14045222;01;389.23616721;1;756.75;8;111111114444;2014;2015;36;1;0;4;;1;0
;14045227;02;307.8310439;1;525.66666667;0;444222222222;2014;2015;43;1;0;3;;0;0
;14045235;01;339.52902616;1;1027;10;441111111111;2014;2015;34;1;1;2;;1;0
;14045236;01;548.69273774;0;469.88888889;3;111444444444;2014;2015;37;2;1;9;;0;0
;14045251;01;525.37038978;0;997.22222222;3;444444411441;2014;2015;40;1;0;9;;0;0
;14045266;02;290.32326511;1;1697.5;4;444444441111;2014;2015;55;1;0;8;;1;0
;14045268;01;1523.0780848;1;587;0.7982905983;941111111111;2014;2015;57;1;1;1;;1;0
2;14045278;01;519.86944554;0;551.45454545;0;944444444444;2014;2015;55;4;0;11;1;1;0
;14045283;02;370.90429319;1;517.11111111;2.0905982906;444444444111;2014;2015;25;1;0;9;;1;1
;14045298;02;1454.3492667;1;216.25;1.9709401709;444444444444;2014;2015;51;2;0;12;;0;0
;14045300;03;870.08008469;0;1686.2;7;444111111144;2014;2015;34;1;0;5;;1;0
;14045301;02;786.66271992;1;773;11;411111111111;2014;2015;43;1;0;1;;1;0
;14045305;01;614.48374316;0;383.77777778;3;444444411144;2014;2015;47;5;0;9;;1;0
;14045332;01;1529.2760715;1;901.22222222;2.2538461538;444444444111;2014;2015;52;1;1;9;;1;0
1;14045344;02;459.75472278;1;839.75;2.4700854701;444444444444;2014;2015;59;2;0;12;0;0;0
;14045345;01;732.51822423;1;1016.7272727;1;444144444444;2014;2015;56;4;1;11;;1;0
1;14045354;01;473.72496018;0;1234.5;2;333344444411;2014;2015;36;1;0;6;0;1;0
;14045367;01;544.66486948;0;477.5;0;444444444444;2014;2015;55;5;0;12;;1;0
;14045367;02;544.66486948;0;885;8;111141111444;2014;2015;55;1;1;4;;0;0
;14045368;01;2683.1398377;1;653;9;444111111111;2014;2015;27;1;0;3;;0;1
1;14045373;01;502.27841495;1;1079.5;0.0717948718;444444444444;2014;2015;48;3;0;12;0;1;0
;14045385;01;886.83922509;0;608;1.8043467643;111111111114;2014;2015;41;1;0;1;;1;0
;14045385;02;886.83922509;0;312.33333333;8.4324786325;444444444444;2014;2015;37;3;0;12;;0;0
;14045396;02;544.6342486;1;686;4.0962148962;411111111111;2014;2015;58;4;0;1;;0;0
;14045400;02;530.57595776;1;625.33333333;9;411111111144;2014;2015;38;2;0;3;;0;0
;14045406;02;684.82114917;1;176;3.7841025641;111411111111;2014;2015;46;2;0;1;;0;0
1;14045411;02;542.09484854;0;747.5;6;444444111111;2014;2015;43;1;0;6;0;0;0
;14045432;02;1356.7068397;1;818.5;0;444444444444;2014;2015;28;2;1;12;;0;1
;14045443;01;485.16395135;1;140.66666667;3;144114444444;2014;2015;46;4;1;9;;1;0
;14045445;01;1058.5179147;1;2621.5;7.7521367521;411144411111;2014;2015;51;1;0;4;;1;0
;14045454;01;342.5909786;1;1503.9166667;0.0230769231;444444444444;2014;2015;55;2;0;12;;1;0
1;14045456;02;343.15857766;1;585;10;114411111111;2014;2015;42;1;0;2;0;0;0
1;14045458;02;450.28491534;0;478.5;4.4692307692;911144111111;2014;2015;19;1;0;2;0;0;1
;14045461;02;662.77572343;1;1001.75;4;144441114444;2014;2015;41;6;0;8;;1;0
1;14045464;01;307.01857128;1;825.08333333;0;444444444444;2014;2015;62;2;1;12;0;1;0
;14045478;02;578.28458968;1;1886;6.2;114411114414;2014;2015;30;1;0;5;;1;0
1;14045490;02;325.00944886;1;645.75;0;444444444444;2014;2015;48;2;0;12;0;0;0
;14045496;01;705.47476323;0;854;5;444411114441;2014;2015;44;1;0;7;;1;0
;14045500;01;605.27023866;1;1255;10;441111111111;2014;2015;54;1;0;2;;1;0
1;14045512;01;832.96632154;0;3377;2.0230769231;444111111111;2014;2015;47;1;0;3;0;1;0
1;14045516;01;436.84325593;1;1214.25;1.1606837607;444444444444;2014;2015;58;2;0;12;0;1;0
;14045523;01;611.37189729;0;310.28571429;5;444411111444;2014;2015;40;1;0;7;;0;0
1;14045529;02;1164.7528375;1;1774.5833333;0;444444444444;2014;2015;53;4;0;12;0;0;0
;14045532;01;1017.3213384;1;641.5;8;411111133411;2014;2015;33;2;0;2;;1;0
;14045540;03;633.60339515;0;500.58333333;0.4837606838;444444444444;2014;2015;56;2;0;12;;0;0
;14045552;02;361.02469359;1;1007.25;0;444444444444;2014;2015;61;7;1;12;;0;0
;14045555;01;991.43779415;0;474.16666667;0;444444444444;2014;2015;55;9;0;12;;1;0
;14045559;01;391.99194358;1;1121;11;411111111111;2014;2015;36;1;0;1;;0;0
;14045560;01;299.60851701;1;86;0;444446666666;2014;2015;35;6;0;5;;0;0
;14045563;02;273.63107361;1;478.58333333;0.652991453;444444444444;2014;2015;42;8;0;12;;0;0
1;14045594;01;860.13064062;1;712;0.5398290598;111111114444;2014;2015;44;1;1;4;0;1;0
;14045601;01;448.02997581;1;999.4;5;111444447711;2014;2015;32;1;0;5;;0;0
;14045602;02;264.15458743;1;1262.1666667;6;444444111111;2014;2015;39;1;0;6;;1;0
;14045609;02;270.01716069;1;484;0;444444444444;2014;2015;59;24;1;12;;0;0
;14045615;02;600.16388182;1;1004;6;444444111111;2014;2015;52;1;0;6;;0;0
;14045625;02;362.16708326;1;911.71428571;5;441111144444;2014;2015;45;1;0;7;;1;0
;14045629;02;359.78875795;1;3992;11;411111111111;2014;2015;28;1;0;1;;1;1
;14045639;01;285.03961722;0;453;0;444444888888;2014;2015;53;4;1;6;;0;0
;14045648;01;481.39925518;1;447.5;0;444444444444;2014;2015;41;16;0;12;;0;0
1;14045658;01;821.9898031;1;796.6;7;111111144444;2014;2015;37;1;0;5;0;0;0
;14045661;02;911.02036965;1;544.25;0;444444444444;2014;2015;47;7;0;12;;1;0
1;14045668;01;597.42173385;1;1370.1666667;0;444444444444;2014;2015;42;2;0;12;0;1;0
;14045677;02;510.82429869;1;1725.4166667;1.9504273504;444444444444;2014;2015;59;4;0;12;;1;0
1;14045689;02;638.0719414;1;6259;7;222241111111;2014;2015;40;1;0;1;0;1;0
1;14045699;01;522.59343906;1;1786;0;444444433333;2014;2015;51;2;0;7;0;0;0
3;14045702;06;385.9594958;1;780;0;444444444447;2014;2015;26;2;0;11;0;1;1
1;14045723;02;360.95999892;1;643.58333333;0;444444444444;2014;2015;54;4;0;12;0;0;0
;14045727;02;316.74869784;1;426;0;455555555555;2014;2015;72;15;0;1;;1;0
1;14045732;01;326.31285957;0;1989.8333333;0.0675213675;133333444444;2014;2015;28;2;0;6;0;1;1
;14045743;01;763.65102023;1;423.45454545;4.8068376068;744444444444;2014;2015;46;2;0;11;;0;0
;14045763;01;1100.6378147;0;3710;7.5547008547;111444111141;2014;2015;36;1;0;4;;1;0
;14045770;01;1030.9316918;0;298.81818182;0.8666666667;944444444444;2014;2015;34;2;1;11;;0;0
;14045771;01;354.90243576;0;1795;7.2666666667;999999999994;2014;2015;34;3;0;1;;1;0
;14045771;02;354.90243576;0;682.57142857;1.0367521368;999994444444;2014;2015;38;3;0;7;;0;0
2;14045772;02;541.90776646;2;1057;5.8136752137;444411111144;2014;2015;50;1;0;6;1;1;0
;14045783;01;474.54367128;1;2381.3333333;3;111444444444;2014;2015;37;1;0;9;;1;0
1;14045806;01;577.59752209;1;865.33333333;1.264957265;444444444444;2014;2015;46;2;0;12;0;1;0
;14045825;02;675.73612957;1;756.3;0.264957265;444444444411;2014;2015;35;1;0;10;;0;0
;14045830;01;440.10362785;1;1052;3.0514285714;111144444444;2014;2015;50;3;0;8;;1;0
;14045833;01;562.67009301;1;741.28571429;5;444111114444;2014;2015;42;2;0;7;;0;0
;14045846;01;921.95025495;1;1045;7;444441111111;2014;2015;36;2;0;5;;1;0
1;14045863;01;537.11576592;0;463.8;3;333311144444;2014;2015;24;1;0;5;0;0;1
;14045874;01;625.29385343;0;1189.5;10;411111111114;2014;2015;31;1;0;2;;1;0
;14045878;01;751.8599226;0;1118.3333333;9;441111111114;2014;2015;42;1;0;3;;1;0
;14045881;02;978.45761484;1;783.33333333;6;111144499911;2014;2015;31;1;0;3;;1;0
;14045884;01;528.09387837;1;397.16666667;0.8333333333;444444444444;2014;2015;35;2;1;12;;1;0
1;14045892;01;426.77797151;0;203.08333333;1.1854700855;444444444444;2014;2015;57;4;1;12;0;0;0
;14045896;02;572.15301899;1;1170.3333333;4;141114444499;2014;2015;34;3;1;6;;1;0
1;14045945;01;582.93104598;1;630;2.0871794872;444444444444;2014;2015;25;2;0;12;0;1;1
