ident;noi;wpela17;chom_mens;cal0;couple;age;age2;duree_ss_emploi;pas_diplome;nbmois_cho;nbmois_sal;ass;sexe;moins_30;entre_30_50;entre_50_65;AG;chemin_ass;nbmoischo_ant
15001595;01;641.69889442;956.08333333;444444444444;1;40;1600;2;0;12;12;0;0;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;20
15001595;02;641.69889442;967.125;444444441111;1;48;2304;1;0;8;4;0;1;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;8
15001599;02;664.44941978;1126.1666667;444444444444;1;45;2025;2;0;12;0;;0;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15001600;01;291.47518278;1010.5833333;444444444444;0;63;3969;5;0;12;0;;0;0;0;1;63;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15001603;01;361.49834479;1315.1666667;441111114444;1;29;841;2;0;6;6;;1;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15001604;01;620.53106952;1889;412221114444;1;31;961;2;1;5;4;;1;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;7
15001624;01;462.19609287;223.66666667;444111111112;1;40;1600;1;0;3;8;;1;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15001627;01;379.1398536;745.83333333;444444444444;0;44;1936;2;1;12;12;;1;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15001663;02;401.68869173;3584.75;444444444444;1;61;3721;2;1;12;12;;1;0;0;1;61;Z:/Ines-dev\pgm\2imputations\imputation ASS;17
15001668;01;645.61740491;29.583333333;444444444444;0;51;2601;3;1;12;12;;0;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15001674;02;302.87227416;652.5;141114444444;0;42;1764;0;0;8;4;;1;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15001679;01;641.07576766;509.5;111111444411;0;40;1600;0;0;4;8;;1;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15001683;01;901.67765189;2158.5;111141111114;0;42;1764;3;0;2;10;;1;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15001684;01;404.37961268;419.16666667;111111444444;0;57;3249;0;1;6;1.1035077072;1;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15001688;01;318.62322621;805.66666667;911111111444;1;39;1521;0;0;3;2.0931180969;0;0;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15001696;02;470.62279593;630.4;411111144441;1;46;2116;2;0;5;7;1;0;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15001733;01;537.75365456;1371;999944411117;0;55;3025;2;0;3;4;;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15001738;01;421.64229336;885.4;414444444441;1;25;625;0;1;10;1.9906542056;0;1;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15001741;01;526.67706895;840;411111111114;1;28;784;0;0;2;9.8708581138;;0;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15001744;02;515.49752659;1131.1111111;444444441114;1;47;2209;2;1;9;3;;1;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;16
15001785;01;376.42442473;166.08333333;444444444444;1;60;3600;6;1;12;12;;0;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15001786;01;342.96640745;1830.1;144444444441;1;55;3025;1;1;10;2;;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15001817;01;742.70170249;1882;844477988888;0;60;3600;4;1;3;0;;0;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15001851;03;505.53062388;1093.3333333;111111111444;0;29;841;2;0;3;9;;0;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15001862;01;995.65658627;639.28571429;444441114114;0;37;1369;0;0;7;4.9830076466;1;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15001865;02;616.09857321;218;411111111111;1;32;1024;0;0;1;10.213618158;;1;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15001868;02;349.65090442;923;411111111111;1;53;2809;0;0;1;11;;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15001892;01;1090.1193649;1093.25;444444444444;0;28;784;2;0;12;12;;1;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15001903;01;476.53861877;818.77777778;444444444111;1;47;2209;1;0;9;3;;1;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;10
15001911;01;406.37596304;42.75;444444444444;0;28;784;2;1;12;12;;1;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;60
15001912;01;807.58576792;655.75;444411111111;1;26;676;1;0;4;8;;0;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
15001920;01;900.30137439;775.875;444441111444;1;29;841;2;0;8;4;;0;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15001921;01;715.76386893;833.27272727;144444444444;1;27;729;2;0;11;1;0;0;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;16
15001931;01;569.10184306;2131.2;444441111111;0;32;1024;0;0;5;7;;1;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15001933;02;1076.3284497;429;414441111111;0;26;676;1;0;4;6.0356839422;;0;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15001936;01;867.39644116;969.4;114444444444;1;32;1024;3;0;10;0.6408544726;;0;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15001944;02;387.66642629;1396;444444411111;1;59;3481;1;0;7;5;0;0;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15001947;02;867.78094058;272.66666667;444444444444;1;28;784;2;0;12;0;;1;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;14
15001963;02;320.6374838;1710.3333333;444444444444;1;64;4096;3;0;12;0;;1;0;0;1;64;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15001976;02;805.793874;867.66666667;444111111111;0;26;676;1;0;3;9;0;0;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
15001984;01;407.88904309;452.83333333;111111444444;0;47;2209;4;0;6;6;;0;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15001986;02;336.61754001;672.5;444444444444;1;56;3136;2;0;12;12;;0;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;15
15001990;01;384.11697809;605;444444444444;1;48;2304;2;0;12;0;;0;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
15001994;01;773.35245914;819.25;444444444444;0;41;1681;2;0;12;0;;0;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15002004;03;416.43888316;537.5;441111111111;0;26;676;0;0;2;10;;0;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002009;02;400.16790704;1329.3333333;411111111144;1;43;1849;1;1;3;9;;1;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002010;01;765.06734437;319;222222222224;1;43;1849;0;0;1;0.468988955;;0;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002011;01;767.17693105;638.11111111;444444448884;0;50;2500;7;0;9;0;;0;0;0;1;50;Z:/Ines-dev\pgm\2imputations\imputation ASS;44
15002012;01;236.35429904;486;111111111114;1;34;1156;2;0;1;11;1;1;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002013;01;940.47192878;4084.5;411111111114;1;33;1089;2;0;2;10;;1;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15002020;04;677.16880986;697;433113333337;0;25;625;6;0;1;2;0;1;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15002026;03;391.63324707;422;444111111111;0;42;1764;1;0;3;9;;0;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15002028;01;629.6453224;515;444444111111;0;37;1369;0;0;6;2.054375531;;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15002034;01;796.27697307;523.45454545;144444444444;0;43;1849;3;1;11;1;1;1;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;30
15002050;02;449.68382577;319;111111111141;1;50;2500;1;0;1;9.5182667799;;0;0;0;1;50;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002057;01;878.97096142;1140.75;141114111144;0;55;3025;1;1;4;8;;1;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15002070;02;854.38671614;261.16666667;444444111666;1;37;1369;1;0;6;3;;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002085;01;255.1875011;1171.5;111441111111;0;62;3844;0;1;2;10;;0;0;0;1;62;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002086;02;208.59977809;848.8;441111111444;1;60;3600;2;0;5;7;;0;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
15002090;01;105.9061899;860.66666667;444111111111;0;37;1369;4;0;3;9;;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002091;01;577.56928552;109.42857143;997774444444;1;51;2601;3;0;7;0;;0;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15002100;01;675.91639978;581;411111111111;0;34;1156;1;0;1;11;;1;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15002108;01;312.98134004;2270;414414411111;0;50;2500;1;0;5;7;;1;0;0;1;50;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15002108;02;312.98134004;2465.8;441414411111;0;54;2916;1;0;5;7;;1;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15002111;01;495.59437537;492.25;444444444444;0;60;3600;4;0;12;0;1;0;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002114;01;318.37116424;509.33333333;444444444111;1;42;1764;0;0;9;3;0;0;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002114;02;318.37116424;357.5;111111441111;1;42;1764;1;0;2;10;;1;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15002116;01;621.7514117;1892.5;441111111111;0;36;1296;0;0;2;10;;1;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002150;03;507.90982921;491.58333333;444444444444;0;26;676;2;1;12;0;;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;8
15002152;01;861.21079938;504.33333333;111111111444;0;47;2209;0;0;3;9;;0;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15002158;01;1098.4012041;1216.1428571;444444411111;1;34;1156;1;0;7;5;0;1;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;7
15002169;01;1246.7086198;1372.4166667;444444444444;0;42;1764;2;0;12;0;;1;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
15002173;01;1019.0247669;3534.5;441111111111;0;25;625;0;1;2;9.7655055225;;1;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002190;01;281.42788149;523.33333333;111444444444;1;29;841;0;0;9;3;;0;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15002190;03;281.42788149;180.91666667;444444444444;0;59;3481;2;1;12;12;;0;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002195;01;437.71663334;762;444411111111;1;56;3136;2;0;4;8;0;0;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15002215;02;677.53267699;790.5;444444444444;1;45;2025;2;0;12;0;;0;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;14
15002224;02;611.90724335;538.5;444411111111;1;61;3721;0;0;4;4.1019541206;0;0;0;0;1;61;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002225;01;471.98624746;498.75;111111114444;1;45;2025;1;0;4;8;0;1;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15002228;02;423.98778107;899;444111111444;1;33;1089;1;1;6;6;0;1;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;21
15002240;01;440.75852658;1910.3333333;144411111111;1;32;1024;3;1;3;4.4778249788;;0;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002243;01;1136.0407138;858.54545455;444434444444;0;61;3721;6;1;11;0;1;0;0;0;1;61;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002265;01;568.9235841;561;411111111111;1;46;2116;1;0;1;11;;0;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15002277;01;1035.6196856;688.8;444441111111;1;27;729;1;0;5;7;;1;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
15002278;01;513.90222477;588.55555556;444111444444;1;56;3136;1;1;9;3;;0;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
15002282;02;427.98261819;2013.25;444411111111;1;45;2025;4;1;4;8;;1;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15002285;01;629.76996733;656.75;444411114444;1;40;1600;3;1;8;4;;1;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002296;01;1351.6096157;802.5;444411111111;0;28;784;1;0;4;8;;1;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
15002299;02;435.1607856;421.25;444444444444;1;52;2704;2;0;12;0;;0;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15002321;01;935.49324393;3117;411111111111;1;32;1024;0;0;1;11;;1;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002322;01;135.30258966;817.5;444111111114;0;44;1936;1;1;4;8;;0;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002326;02;487.05769676;884.66666667;444444444444;1;58;3364;3;0;12;0;0;0;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15002329;01;301.23956318;414.91666667;444444444444;0;47;2209;5;1;12;12;1;1;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15002331;01;704.77750406;603.2;111111144444;1;32;1024;1;0;5;1.023425173;;1;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15002350;01;692.11540121;1358.8;411141144411;1;38;1444;2;1;5;7;;1;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15002353;01;490.94774474;876.66666667;444444444444;1;59;3481;5;1;12;12;;1;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002353;02;490.94774474;469.5;448888888888;1;57;3249;8;1;2;0;;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002353;04;490.94774474;441;444444111111;0;31;961;1;1;6;6;0;0;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
15002359;01;229.57333791;509.5;444444111111;1;51;2601;1;0;6;6;;0;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
15002359;02;229.57333791;764.83333333;444444111111;1;55;3025;27;0;6;6;;1;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15002362;02;567.73073288;37.125;444444441111;1;38;1444;1;0;8;4;;0;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002374;03;451.53645891;513.66666667;444444333333;0;40;1600;6;0;6;0;;1;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002387;01;583.85851874;3483.25;441441111111;1;38;1444;0;0;4;8;0;1;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002390;01;423.37535998;929.5;144441111111;1;29;841;1;0;4;6.6291540235;;1;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002396;01;616.88052522;2087.3333333;444444111111;1;47;2209;0;0;6;5.8011894647;0;1;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;13
15002414;01;483.3910958;172.5;449999999111;0;32;1024;3;0;2;3;;1;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002416;01;957.6058498;564.2;111444441111;1;49;2401;1;0;5;7;;0;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
15002422;02;524.00507982;4018.5;111144111111;1;57;3249;4;0;2;1.6825828377;;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002424;01;626.79253155;1699.5;441111111111;0;30;900;1;0;2;10;;0;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15002433;01;501.60630186;125.4;111144444111;1;33;1089;1;1;5;4.2631387304;;1;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002437;01;841.08788146;814;344411111111;0;26;676;1;0;3;8;;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15002439;02;451.47134612;602.33333333;944411111111;1;57;3249;1;0;3;8;0;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15002443;01;609.32791109;464;444444888888;0;57;3249;5;0;6;0;0;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002443;02;609.32791109;525.33333333;444444444444;0;59;3481;2;0;12;0;0;1;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002443;04;609.32791109;229.8;444114444444;0;25;625;1;0;10;2;0;1;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002446;01;690.50631689;1253.25;222224444111;1;42;1764;1;0;4;3;;1;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15002449;01;722.6950837;483.25;444444444444;0;49;2401;5;1;12;0;1;1;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15002452;01;606.44614385;891.5;444444444444;0;37;1369;2;1;12;0;;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;10
15002455;01;596.21754561;2087.5;411111111114;1;41;1681;0;0;2;10;;1;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002463;02;302.25262061;5275;111141111111;1;63;3969;0;1;1;11;;1;0;0;1;63;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15002473;02;552.73676734;7.1428571429;911114444444;1;26;676;3;0;7;4;;0;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15002479;01;424.64806077;729;444444444444;0;39;1521;2;0;12;12;;1;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
15002497;01;565.93859802;870.44444444;114144444444;0;34;1156;4;1;9;3;;1;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15002505;01;366.9997745;606.54545455;144444444444;1;55;3025;3;0;11;1;0;1;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;9
15002517;01;902.99641358;18.333333333;444442222224;1;43;1849;5;0;6;0;;1;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15002522;01;515.20859801;796.33333333;444444444444;0;47;2209;4;0;12;0;;0;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15002526;02;695.26803615;938;411444111111;1;34;1156;0;0;4;8;0;1;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15002534;02;659.51071685;148;991111144444;1;29;841;0;0;5;5;;1;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15002559;02;271.9174462;185.5;114444444444;1;41;1681;0;1;10;1.2608326253;;0;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15002565;03;580.94714729;393.25;444444444444;1;45;2025;0;0;12;0;;0;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15002579;02;1082.716537;553.5;111111111144;1;38;1444;2;0;2;10;;1;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002583;01;377.01067375;840.8;444441111111;0;27;729;1;0;5;7;;0;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;7
15002594;02;3150.8982628;1597.8333333;111411144444;1;58;3364;2;1;6;6;;1;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15002608;01;445.35948062;950.14285714;444114441114;0;32;1024;4;0;7;5;;0;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002611;01;551.1828526;1748.8333333;444444444444;0;54;2916;2;0;12;0;;1;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002619;01;274.71395925;1266.0833333;444444444444;0;59;3481;2;0;12;0;;1;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;16
15002622;01;437.37261984;1013.1428571;411141414444;0;47;2209;1;0;7;5;0;0;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;72
15002634;03;1215.8751729;1111.25;444444141114;0;25;625;1;0;8;4;;1;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
15002646;02;524.41380027;544.75;333333334444;1;53;2809;4;0;4;12;;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002666;01;907.16127102;1986.6666667;444444111111;0;51;2601;0;0;6;6;;1;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;10
15002675;01;454.19027781;9152;141411111111;1;53;2809;0;0;2;10;;1;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15002687;01;385.34202816;1296.0909091;144444444444;1;44;1936;3;0;11;1;;1;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002694;01;244.13801842;29988.5;222211122244;1;50;2500;2;0;2;3;;1;0;0;1;50;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15002703;01;466.44079357;2712.6;441111114441;0;56;3136;2;0;5;7;;1;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15002704;01;495.17436647;49.8;114444444444;1;53;2809;3;0;10;2;;1;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15002716;02;319.50857404;896;111144111111;1;42;1764;0;1;2;10;;0;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002720;01;816.394387;565.90909091;944444444444;0;45;2025;6;0;11;0;1;1;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;48
15002725;02;239.28300386;3369.5;111411411111;1;60;3600;1;0;2;5.5853380265;;0;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002733;01;331.27472156;289.55555556;449994444444;1;50;2500;4;0;9;12;;0;0;0;1;50;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002739;02;707.82593029;641;144111111119;1;35;1225;1;0;2;9;0;0;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
15002740;02;754.25354058;884.75;144441111111;1;36;1296;1;0;4;8;;1;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002745;01;511.33284171;922.16666667;444444444444;1;55;3025;3;0;12;12;;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;30
15002762;02;312.04085642;1207.6;111111144444;1;57;3249;3;0;5;2.8929481733;;1;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15002765;02;438.66896769;12029;111111113334;1;46;2116;2;0;1;8;;1;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002769;01;748.79754588;738.5;144441111111;1;40;1600;1;0;4;8;0;1;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
15002772;01;515.29584829;540;444111111111;1;53;2809;0;1;3;9;0;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002776;03;210.76166704;1942.1428571;444444411111;0;31;961;0;0;7;5;;1;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002797;02;410.2096558;99;411111111111;0;25;625;0;0;1;5.8691588785;;0;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15002798;01;738.49682061;926.25;444444444444;1;35;1225;2;0;12;0;;0;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;11
15002803;01;476.45986265;92.2;114444444444;1;53;2809;5;0;10;1.9975725209;1;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15002822;02;646.80690253;504.25;444411111111;1;39;1521;0;0;4;2.9881053526;0;0;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002839;02;95.705319985;1343.6666667;111144411111;1;42;1764;1;0;3;9;;1;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15002844;01;476.69003458;330;411111111111;1;45;2025;0;0;1;1.4129141886;;0;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002846;02;628.29354303;906.25;411111111444;1;31;961;1;0;4;8;0;1;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002859;01;568.31980077;210.11111111;444444444111;1;59;3481;1;0;9;3;;1;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15002880;02;909.01142113;920;141111111111;1;27;729;0;0;1;11;;1;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15002910;01;378.2931972;1231;114444444444;0;40;1600;2;1;10;0.81854594;;0;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;15
15002915;01;291.38114364;455.36363636;144444444444;1;40;1600;6;0;11;1;;0;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002918;01;754.38755612;788.25;444444444444;0;49;2401;2;0;12;12;0;1;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
15002939;02;606.34846108;1006.6363636;144444444444;1;39;1521;2;1;11;1;;1;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002945;01;1660.1087721;1364.8;444411114111;0;50;2500;1;0;5;7;;1;0;0;1;50;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002950;01;612.6106623;479.83333333;444444444444;0;51;2601;5;1;12;0;;1;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;48
15002952;01;482.11149914;865.28571429;111114444444;1;38;1444;2;0;7;5;;0;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15002960;01;567.68753738;1631.875;444444441111;0;45;2025;1;0;8;4;0;1;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15002964;04;362.51054811;743.5;111144111111;1;31;961;2;0;2;10;;0;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002979;01;412.59743688;529;111411111111;1;34;1156;1;0;1;3.3863818425;;0;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15002992;01;227.49455985;459;111111444444;0;52;2704;2;0;6;3.8800825343;;0;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;11
15002999;01;683.47076662;479.66666667;444444444444;0;59;3481;4;0;12;0;1;1;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15003003;01;490.75688614;438;444111111111;1;52;2704;0;0;3;2.8020390824;;0;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
