"proba_ass";"ident";"noi";"wpela16"
0.257;"14040701";"3";354.06885885
0.068;"14040724";"2";813.0236325
0.234;"14040728";"1";573.94692331
0.113;"14040728";"2";573.94692331
0.033;"14040741";"2";689.30180391
0.293;"14040744";"1";670.22817824
0.155;"14040754";"1";364.38187171
0.139;"14040758";"1";415.87198223
0.031;"14040768";"1";371.40223921
0.557;"14040770";"2";657.77114797
0.243;"14040773";"1";594.45408
0.177;"14040773";"2";594.45408
0.053;"14040778";"2";359.85604463
0.241;"14040787";"5";962.38254833
0.059;"14040789";"1";714.32569737
0.009;"14040807";"1";464.61825465
0.022;"14040807";"2";464.61825465
0.037;"14040833";"1";651.08233228
0.224;"14040834";"4";342.06885935
0.036;"14040840";"1";763.81542046
0.917;"14040848";"3";471.5340152
0.087;"14040858";"1";583.83380759
0.104;"14040865";"2";885.26908965
0.386;"14040872";"1";458.00600181
0.016;"14040873";"1";656.26542817
0.02;"14040878";"2";748.86783484
0.753;"14040887";"1";312.60826413
0.069;"14040889";"1";681.60523285
0.069;"14040895";"1";507.03602116
0.139;"14040905";"1";327.89202997
0.257;"14040905";"3";327.89202997
0.178;"14040938";"2";363.17521131
0.729;"14040944";"3";271.34555016
0.199;"14040946";"1";770.14851531
0.024;"14040965";"1";525.88879453
0.011;"14040965";"2";525.88879453
0.015;"14040973";"1";1281.8342077
0.074;"14041004";"1";532.0541382
0.211;"14041016";"1";551.76454437
0.948;"14041030";"1";394.64763803
0.098;"14041031";"2";453.10574446
0.063;"14041062";"1";291.03257219
0.164;"14041065";"2";676.5964913
0.068;"14041082";"1";545.91205326
0.067;"14041083";"1";982.0272832
0.008;"14041102";"2";329.24643838
0.541;"14041138";"2";779.11987986
0.041;"14041201";"2";328.78617736
0.205;"14041210";"1";480.07835042
0.147;"14041210";"2";480.07835042
0.07;"14041211";"1";409.15465768
0.204;"14041218";"1";629.7735906
0.023;"14041227";"2";414.95707627
0.06;"14041233";"1";629.04761912
0.059;"14041253";"2";707.27118928
0.18;"14041275";"1";603.3358036
0.044;"14041308";"2";458.46447227
0.167;"14041311";"2";405.74485426
0.015;"14041312";"1";1010.7188087
0.016;"14041318";"2";998.06717963
0.321;"14041318";"3";998.06717963
0.133;"14041320";"1";622.91412691
0.109;"14041321";"1";287.7426307
0.075;"14041326";"1";791.51929197
0.279;"14041326";"2";791.51929197
0.285;"14041335";"2";425.67118455
0.048;"14041367";"2";853.4191198
0.256;"14041370";"2";494.90478568
0.113;"14041381";"1";950.27513701
0.145;"14041393";"2";216.69654399
0.099;"14041395";"1";316.55372672
0.012;"14041399";"1";534.2063844
0.053;"14041401";"1";588.47215472
0.868;"14041432";"2";632.2652387
0.185;"14041440";"2";635.51668622
0.005;"14041443";"2";1251.2509632
0.002;"14041451";"1";260.88568255
0.041;"14041469";"1";630.848087
0.046;"14041480";"1";334.29713352
0.025;"14041480";"2";334.29713352
0.389;"14041488";"1";447.61714139
0.18;"14041490";"1";349.79096067
0.216;"14041495";"1";2174.9130442
0.369;"14041517";"1";575.30040927
0.156;"14041519";"2";445.30565801
0.102;"14041545";"2";540.30105299
0.077;"14041547";"2";448.6435922
0.035;"14041551";"2";1464.9924544
0.121;"14041557";"3";717.01119271
0.059;"14041584";"1";1000.3537664
0.166;"14041598";"2";257.16317119
0.081;"14041606";"1";411.90631768
0.894;"14041612";"1";516.40124036
0.081;"14041615";"1";3141.286826
0.046;"14041655";"2";496.25092285
0.353;"14041655";"3";496.25092285
0.069;"14041660";"2";412.94335093
0.015;"14041661";"1";606.10936026
0.179;"14041686";"4";640.17015056
0.376;"14041689";"1";646.058048
0.731;"14041691";"2";400.36716903
0.147;"14041706";"1";462.0445968
0.042;"14041714";"2";871.63966901
0.035;"14041725";"1";892.10909337
0.029;"14041736";"1";433.49271586
0.309;"14041758";"1";552.1795438
0.569;"14041788";"1";597.40664155
0.326;"14041796";"1";423.95134481
0.088;"14041812";"1";569.36806499
0.015;"14041821";"1";524.15776167
0.139;"14041827";"1";962.67454312
0.259;"14041829";"4";446.19565737
0.147;"14041829";"5";446.19565737
0.973;"14041830";"2";628.66692371
0.023;"14041837";"2";549.4314103
0.284;"14041840";"2";502.84326803
0.809;"14041869";"2";651.19346154
0.067;"14041878";"1";978.60719644
0.636;"14041888";"1";619.31949888
0.213;"14041892";"1";542.41148427
0.104;"14041903";"1";515.16941028
0.066;"14041904";"4";309.53395821
0.109;"14041939";"1";271.05447986
0.045;"14041942";"3";974.10322306
0.156;"14041948";"2";692.1282095
0.299;"14041955";"1";314.6671285
0.062;"14041977";"2";474.90437585
0.03;"14041991";"2";230.82056386
0.021;"14042010";"2";297.33222821
0.002;"14042013";"2";731.72797582
0.162;"14042014";"1";596.77633405
0.11;"14042049";"3";521.64024843
0.763;"14042057";"2";398.83032809
0.414;"14042060";"2";444.00039047
0.601;"14042064";"3";678.77483773
0.32;"14042076";"1";991.39503928
0.685;"14042087";"3";616.11435825
0.731;"14042098";"1";794.70893791
0.88;"14042110";"2";659.38919561
0.25;"14042139";"1";545.97245003
0.786;"14042166";"2";985.6006916
0.152;"14042167";"2";601.8407439
0.316;"14042179";"1";718.00480596
0.023;"14042184";"1";252.77100133
0.845;"14042188";"1";471.70224734
0.238;"14042215";"1";417.29185442
0.175;"14042224";"1";960.11268134
0.681;"14042228";"1";344.39760132
0.086;"14042232";"2";776.91845775
0.009;"14042261";"1";435.77299972
0.07;"14042287";"2";444.09961391
0.083;"14042288";"1";667.91050293
0.029;"14042289";"1";485.15925861
0.115;"14042299";"3";635.84310495
0.328;"14042316";"2";321.27371273
0.04;"14042319";"2";656.48068626
0.309;"14042324";"2";355.91796522
0.123;"14042325";"2";124.81191136
0.077;"14042326";"1";1343.2404029
0.14;"14042335";"1";510.92773814
0.586;"14042354";"2";319.56361978
0.027;"14042399";"1";894.48573966
0.276;"14042401";"1";429.7912155
0.097;"14042413";"3";661.58424316
0.542;"14042416";"1";588.28701384
0.019;"14042420";"1";343.11103256
0.014;"14042424";"1";449.74557509
0.002;"14042431";"2";647.58599489
0.007;"14042440";"1";557.43803348
0.042;"14042446";"2";274.06979685
0.023;"14042464";"1";901.26304301
0.004;"14042469";"1";794.66564671
0.032;"14042479";"2";285.43968068
0.122;"14042490";"1";318.56556768
0.053;"14042509";"1";339.43069122
0.057;"14042522";"1";294.67183538
0.786;"14042527";"1";574.04888496
0.07;"14042548";"2";400.81750715
0.03;"14042568";"2";1000.0703082
0.277;"14042598";"1";626.98075169
0.115;"14042614";"4";546.5421277
0.035;"14042627";"1";944.98927823
0.144;"14042628";"1";285.92546214
0.706;"14042677";"1";669.24671451
0.19;"14042685";"1";295.40522324
0.057;"14042698";"1";829.55178753
0.081;"14042707";"2";531.46716077
0.057;"14042708";"1";331.99571212
0.01;"14042714";"2";1166.8597193
0.647;"14042725";"1";710.66924503
0.063;"14042746";"1";571.58300598
0.725;"14042748";"1";480.84044076
0.117;"14042761";"2";422.3953327
0.03;"14042784";"1";453.8519205
0.042;"14042789";"2";490.21764251
0.24;"14042791";"1";341.17008119
0.069;"14042820";"2";487.72422416
0.013;"14042833";"1";463.58683182
0.043;"14042835";"2";456.88947554
0.209;"14042837";"2";311.15846212
0.398;"14042838";"1";756.74148546
0.059;"14042849";"1";511.65549957
0.298;"14042880";"2";497.71267651
0.5;"14042884";"1";394.08397348
0.078;"14042901";"1";540.28532883
0.106;"14042912";"2";742.56891836
0.028;"14042914";"2";770.79045399
0.059;"14042919";"1";1695.9350093
0.021;"14042925";"2";496.81290842
0.057;"14042929";"1";556.32067021
0.371;"14042939";"2";603.15514526
0.472;"14042942";"1";448.95389945
0.014;"14042957";"1";979.26771377
0.024;"14042957";"2";979.26771377
0.057;"14042971";"1";1167.7207299
0.013;"14042972";"2";891.34342171
0.025;"14043011";"2";693.82724594
0.066;"14043013";"1";860.71186222
0.043;"14043016";"1";595.23889898
0.039;"14043024";"1";641.15866229
0.292;"14043033";"1";567.54917963
0.054;"14043062";"2";261.62190633
0.335;"14043064";"1";500.35680287
0.053;"14043066";"2";298.25357117
0.154;"14043084";"3";379.62698886
0;"14043095";"2";545.11346338
0.087;"14043109";"1";1012.5654446
0.036;"14043115";"1";570.45856981
0.072;"14043123";"3";301.52290442
0.04;"14043124";"1";286.46146989
0.35;"14043163";"1";469.2977641
0.122;"14043173";"2";339.02909177
0.113;"14043195";"2";324.02057151
0.039;"14043199";"1";516.84972624
0.093;"14043201";"1";517.35407053
0.007;"14043207";"1";299.12273198
0.057;"14043215";"2";303.3240558
0.01;"14043240";"1";508.86665506
0.007;"14043241";"1";138.67450996
0.021;"14043241";"3";138.67450996
0.913;"14043246";"1";874.68313613
0.153;"14043252";"1";772.01782843
0.101;"14043256";"1";311.06183211
0.041;"14043261";"2";356.80196757
0.014;"14043263";"4";997.2902287
0.004;"14043277";"1";867.65249595
0.042;"14043303";"1";390.19100201
0.107;"14043317";"1";333.22814385
0.012;"14043318";"1";381.51728264
0.014;"14043333";"1";226.63590371
0.397;"14043333";"2";226.63590371
0.092;"14043334";"2";559.75477623
0.018;"14043337";"1";778.20575311
0.079;"14043341";"1";1052.2559155
0.066;"14043357";"2";883.0273945
0.171;"14043362";"1";372.52486184
0.054;"14043370";"2";453.79329364
0.01;"14043372";"1";617.26321505
0.005;"14043410";"1";1023.2080213
0.06;"14043413";"2";396.31626288
0.158;"14043414";"2";329.0925469
0.191;"14043425";"5";425.58150004
0.035;"14043433";"1";407.90206794
0.064;"14043433";"2";407.90206794
0.102;"14043456";"2";907.01806399
0.472;"14043457";"2";78.003388466
0.029;"14043481";"2";562.1171489
0.003;"14043503";"4";527.00417817
0.216;"14043513";"1";433.74633497
0.12;"14043513";"2";433.74633497
0.027;"14043527";"1";695.29105313
0.815;"14043531";"1";935.99408096
0.026;"14043543";"1";367.49732261
0.486;"14043543";"2";367.49732261
0.026;"14043546";"1";637.2802238
0.243;"14043553";"1";568.42399622
0.024;"14043560";"2";1047.2615389
0.029;"14043563";"2";1056.7810016
0.018;"14043566";"1";2557.7124691
0.012;"14043572";"1";465.92182002
0.031;"14043577";"1";1411.438264
0.794;"14043596";"1";450.17014305
0.702;"14043598";"1";1408.9763733
0.051;"14043610";"1";666.81667919
0.026;"14043613";"1";583.66504461
0.284;"14043622";"1";326.26094198
0.262;"14043622";"2";326.26094198
0.015;"14043627";"2";720.1852969
0.059;"14043640";"3";426.33526957
0.207;"14043645";"4";963.14044361
0.998;"14043661";"2";399.4954195
0.563;"14043663";"2";798.3762166
0.012;"14043687";"2";612.4969469
0.327;"14043707";"4";461.0278354
0.225;"14043738";"2";423.68226383
0.005;"14043744";"1";876.18826106
0.181;"14043752";"2";782.23781696
0.001;"14043791";"3";666.80524209
0.465;"14043814";"3";455.46420397
0.071;"14043834";"1";531.25047496
0.485;"14043836";"1";729.06426346
0.74;"14043840";"1";837.28677157
0.066;"14043841";"3";402.19441022
0.215;"14043844";"1";813.4406823
0.225;"14043847";"4";413.72509193
0.089;"14043856";"2";429.42433081
0.627;"14043878";"2";591.330669
0.016;"14043885";"1";944.86105899
0.055;"14043894";"2";476.48278184
0.094;"14043907";"1";957.1646227
0.067;"14043911";"1";327.45022033
0.557;"14043921";"1";517.2718572
0.047;"14043926";"1";439.90843096
0.027;"14043935";"1";487.85743378
0.712;"14043940";"1";685.8724755
0.019;"14043944";"1";619.42421351
0.227;"14043975";"3";718.23902504
0.127;"14043992";"1";179.13298356
0.079;"14044005";"1";900.66226463
0.023;"14044023";"1";295.1223125
0.07;"14044032";"2";414.43013524
0.321;"14044034";"1";880.18657505
0.001;"14044036";"2";713.34177974
0.192;"14044043";"1";443.01458497
0.452;"14044060";"1";1273.4254724
0.058;"14044069";"1";332.01067246
0.068;"14044103";"1";438.1749789
0.215;"14044126";"1";593.96662133
0.157;"14044126";"3";593.96662133
0.493;"14044141";"1";677.15490511
0.085;"14044159";"2";174.52137422
0.172;"14044164";"1";424.52734603
0.121;"14044167";"1";875.0692081
0.95;"14044180";"1";767.47618342
0.886;"14044180";"3";767.47618342
0.345;"14044193";"1";731.68189631
0.502;"14044196";"2";535.95956769
0.125;"14044202";"1";577.06094824
0.076;"14044203";"1";547.02966842
0.132;"14044203";"2";547.02966842
0.363;"14044206";"2";492.07771612
0.168;"14044209";"3";353.76366642
0.253;"14044211";"1";603.37260183
0.012;"14044220";"1";660.34052713
0.381;"14044237";"1";443.69947238
0.063;"14044241";"2";733.80877503
0.156;"14044251";"1";522.15115552
0.172;"14044263";"1";622.89712136
0.048;"14044273";"1";510.28291433
0.248;"14044275";"1";472.685726
0.011;"14044304";"1";882.2251522
0.135;"14044305";"1";409.1349623
0.065;"14044316";"2";692.23384
0.165;"14044321";"1";318.30839156
0.583;"14044330";"1";1017.5304674
0.098;"14044341";"1";180.4987006
0.096;"14044345";"4";767.78088892
0.029;"14044347";"1";595.67113612
0.691;"14044362";"1";367.20526912
0.045;"14044362";"2";367.20526912
0.929;"14044366";"1";1355.6323214
0.041;"14044372";"1";247.4979106
0.161;"14044387";"1";366.01886982
0.082;"14044387";"2";366.01886982
0.061;"14044393";"2";269.13317256
0.284;"14044419";"1";3406.5882138
0.694;"14044422";"1";293.20571132
0.106;"14044437";"1";433.57758512
0.199;"14044450";"1";762.59766417
0.177;"14044460";"3";526.59117776
0.018;"14044469";"1";349.62043356
0.32;"14044472";"2";288.31254756
0.18;"14044474";"1";365.51302217
0.172;"14044482";"5";667.95825439
0.5;"14044496";"1";1836.2593629
0.441;"14044497";"2";863.82245643
0.027;"14044500";"2";848.74203463
0.279;"14044505";"1";1309.0597868
0.542;"14044536";"2";618.73984916
0.153;"14044539";"1";105.87157988
0.055;"14044544";"1";728.7084141
0.497;"14044570";"1";654.06253747
0.042;"14044582";"1";556.52261091
0.054;"14044593";"2";461.25156253
0.026;"14044596";"1";423.43688541
0.203;"14044598";"1";1508.7110201
0.015;"14044604";"2";226.09431584
0.02;"14044605";"2";2320.3896999
0.127;"14044620";"1";583.36745601
0.912;"14044649";"1";594.94971006
0.107;"14044654";"2";562.84900497
0.103;"14044657";"3";607.80749403
0.013;"14044675";"1";1280.7275206
0.024;"14044678";"1";1423.5862589
0.243;"14044730";"2";695.5931773
0.781;"14044740";"2";699.18815429
0.136;"14044762";"1";450.80411212
0.044;"14044769";"2";405.31291527
0.29;"14044784";"2";398.1682636
0.046;"14044795";"7";307.15473765
0.014;"14044801";"1";465.4997894
0.169;"14044801";"2";465.4997894
0.042;"14044805";"2";733.45529404
0.188;"14044827";"2";759.88916199
0.053;"14044837";"2";697.70002438
0.032;"14044872";"2";544.13356065
0.985;"14044885";"1";1075.9191507
0.191;"14044886";"1";877.03571996
0.061;"14044889";"1";2063.9820824
0.217;"14044892";"2";675.67885919
0.036;"14044914";"1";394.21286681
0.085;"14044934";"1";695.49170262
0.022;"14044945";"2";613.67981428
0.079;"14044946";"1";718.06671763
0.032;"14044952";"1";1318.8659798
0.008;"14044964";"1";528.92658153
0.037;"14044971";"1";1175.2348833
0.116;"14044986";"1";490.11548319
0.045;"14044991";"1";810.56000771
0.015;"14044992";"2";1506.5642349
0.141;"14044993";"2";317.64623629
0.159;"14044997";"1";270.97891043
0.569;"14045005";"1";391.84612435
0.157;"14045007";"1";619.00310074
0.046;"14045009";"2";356.52818466
0.018;"14045020";"1";1075.8652673
0.26;"14045025";"1";850.78976366
0.726;"14045034";"1";776.91877977
0.035;"14045038";"1";749.40418351
0.744;"14045044";"1";516.12442947
0.047;"14045050";"2";441.81355268
0.054;"14045053";"3";356.06045612
0.108;"14045057";"1";987.3858714
0.344;"14045064";"1";542.0426227
0.108;"14045096";"2";454.3718453
0.231;"14045107";"2";248.82181543
0.037;"14045108";"1";914.32736786
0.015;"14045116";"3";452.44975619
0.109;"14045151";"2";731.36765412
0.045;"14045153";"3";467.98198335
0.018;"14045160";"2";411.11452455
0.55;"14045164";"2";382.64789372
0.088;"14045218";"2";326.06269682
0.019;"14045222";"1";389.23616721
0.502;"14045227";"2";307.8310439
0.112;"14045235";"1";339.52902616
0.486;"14045236";"1";548.69273774
0.134;"14045244";"4";300.84521001
0.213;"14045251";"1";525.37038978
0.091;"14045266";"2";290.32326511
0.304;"14045268";"1";1523.0780848
0.075;"14045283";"2";370.90429319
0.343;"14045298";"2";1454.3492667
0.06;"14045300";"3";870.08008469
0.075;"14045301";"2";786.66271992
0.357;"14045332";"1";1529.2760715
0.097;"14045332";"3";1529.2760715
0.32;"14045345";"1";732.51822423
0.058;"14045367";"2";544.66486948
0.004;"14045368";"1";2683.1398377
0.306;"14045385";"1";886.83922509
0.409;"14045385";"2";886.83922509
0.353;"14045396";"2";544.6342486
0.127;"14045400";"2";530.57595776
0.215;"14045406";"2";684.82114917
0.065;"14045432";"2";1356.7068397
0.755;"14045443";"1";485.16395135
0.027;"14045445";"1";1058.5179147
0.032;"14045454";"1";342.5909786
0.508;"14045461";"2";662.77572343
0.012;"14045478";"2";578.28458968
0.112;"14045496";"1";705.47476323
0.114;"14045500";"1";605.27023866
0.114;"14045523";"1";611.37189729
0.039;"14045532";"1";1017.3213384
0.603;"14045540";"3";633.60339515
0.044;"14045552";"2";361.02469359
0.994;"14045555";"1";991.43779415
0.045;"14045559";"1";391.99194358
0.709;"14045560";"1";299.60851701
0.81;"14045563";"2";273.63107361
0.017;"14045601";"1";448.02997581
0.013;"14045602";"2";264.15458743
0.038;"14045615";"2";600.16388182
0.13;"14045625";"2";362.16708326
0.011;"14045629";"2";359.78875795
0.559;"14045639";"1";285.03961722
0.237;"14045639";"2";285.03961722
0.341;"14045677";"2";510.82429869
0.499;"14045743";"1";763.65102023
0.032;"14045763";"1";1100.6378147
0.277;"14045770";"1";1030.9316918
0.164;"14045771";"1";354.90243576
0.36;"14045771";"2";354.90243576
0.024;"14045783";"1";474.54367128
0.278;"14045825";"2";675.73612957
0.228;"14045830";"1";440.10362785
0.092;"14045833";"1";562.67009301
0.018;"14045846";"1";921.95025495
0.279;"14045874";"1";625.29385343
0.203;"14045878";"1";751.8599226
0.04;"14045881";"2";978.45761484
0.331;"14045884";"1";528.09387837
0.278;"14045896";"2";572.15301899
0.136;"14045927";"2";399.17132207
0.035;"14045946";"2";358.84668554
0.06;"14045947";"2";781.92004037
0.041;"14045949";"1";389.46432256
0.054;"14045949";"2";389.46432256
0.718;"14045952";"1";460.78829854
0.041;"14045968";"1";431.72979895
0.046;"14045970";"1";330.36556879
0.535;"14045975";"1";564.15496724
0.18;"14046000";"1";426.43903829
0.102;"14046019";"1";866.36215991
0.118;"14046033";"2";388.73845793
0.003;"14046047";"2";1814.7626098
0.098;"14046049";"1";254.29059587
0.007;"14046049";"2";254.29059587
0.105;"14046050";"1";625.06906828
0.062;"14046063";"1";875.16206144
0.076;"14046075";"1";378.42319863
0.029;"14046087";"1";1177.4080682
0.022;"14046097";"1";413.63527214
0.14;"14046097";"2";413.63527214
0.257;"14046103";"1";775.29004204
0.377;"14046104";"3";379.99958243
0.099;"14046120";"1";535.21616963
0.03;"14046142";"1";848.31875737
0.008;"14046143";"1";732.49450929
0.239;"14046160";"2";667.16350643
0.022;"14046163";"3";522.4829689
0.076;"14046165";"2";507.84373774
0.037;"14046170";"2";150.57467427
0.151;"14046185";"1";562.5358019
0.096;"14046201";"1";572.24056247
0.127;"14046229";"1";368.8165395
0.07;"14046237";"1";508.26634778
0.091;"14046240";"2";373.2735542
0.038;"14046250";"2";356.56427345
0.036;"14046257";"1";634.93845373
0.164;"14046258";"2";408.38603005
0.078;"14046300";"1";541.86730741
0.114;"14046322";"1";474.39696257
0.017;"14046323";"2";299.73811642
0.024;"14046331";"1";380.35515372
0.097;"14046333";"6";713.15693858
0.001;"14046349";"2";781.38080768
0.137;"14046351";"1";881.43926437
0.088;"14046351";"2";881.43926437
0.659;"14046355";"1";627.96647457
0.51;"14046368";"2";391.66059058
0.315;"14046396";"1";558.71806773
0.022;"14046396";"2";558.71806773
0.111;"14046432";"1";624.99096785
0.123;"14046439";"1";772.86009557
0.018;"14046444";"1";366.12595049
0.057;"14046448";"2";719.06582913
0.31;"14046462";"1";305.53678055
0.051;"14046462";"2";305.53678055
